Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ERR3518798_1	(18.0, 6.0)	(19.0, 63.0)	(20.0, 205.0)	(21.0, 704.0)	(22.0, 2040.0)	(23.0, 4735.0)	(24.0, 9317.0)	(25.0, 15695.0)	(26.0, 22781.0)	(27.0, 29733.0)	(28.0, 37717.0)	(29.0, 45336.0)	(30.0, 54448.0)	(31.0, 66335.0)	(32.0, 82037.0)	(33.0, 109711.0)	(34.0, 182644.0)	(35.0, 614955.0)	(36.0, 1422243.0)	(37.0, 829049.0)	(38.0, 5986.0)	(39.0, 1927.0)	(40.0, 24.0)															
ERR3518798_2	(18.0, 13.0)	(19.0, 80.0)	(20.0, 384.0)	(21.0, 1199.0)	(22.0, 3139.0)	(23.0, 6788.0)	(24.0, 12055.0)	(25.0, 19235.0)	(26.0, 26640.0)	(27.0, 34114.0)	(28.0, 41535.0)	(29.0, 49353.0)	(30.0, 59167.0)	(31.0, 73844.0)	(32.0, 93597.0)	(33.0, 130702.0)	(34.0, 229701.0)	(35.0, 794709.0)	(36.0, 1374558.0)	(37.0, 580846.0)	(38.0, 4892.0)	(39.0, 1133.0)	(40.0, 7.0)															
ERR3518807_1	(18.0, 6.0)	(19.0, 38.0)	(20.0, 177.0)	(21.0, 542.0)	(22.0, 1459.0)	(23.0, 3650.0)	(24.0, 8205.0)	(25.0, 15431.0)	(26.0, 22285.0)	(27.0, 28879.0)	(28.0, 36028.0)	(29.0, 43713.0)	(30.0, 52410.0)	(31.0, 63952.0)	(32.0, 79766.0)	(33.0, 108024.0)	(34.0, 180299.0)	(35.0, 588359.0)	(36.0, 1429281.0)	(37.0, 764609.0)	(38.0, 5601.0)	(39.0, 1980.0)	(40.0, 9.0)															
ERR3518807_2	(17.0, 1.0)	(18.0, 7.0)	(19.0, 73.0)	(20.0, 385.0)	(21.0, 1120.0)	(22.0, 2801.0)	(23.0, 5934.0)	(24.0, 11243.0)	(25.0, 18701.0)	(26.0, 25323.0)	(27.0, 32095.0)	(28.0, 38670.0)	(29.0, 46726.0)	(30.0, 57981.0)	(31.0, 72606.0)	(32.0, 92633.0)	(33.0, 126220.0)	(34.0, 218354.0)	(35.0, 717012.0)	(36.0, 1342401.0)	(37.0, 617342.0)	(38.0, 5578.0)	(39.0, 1490.0)	(40.0, 7.0)														
ERR3518820_1	(18.0, 8.0)	(19.0, 39.0)	(20.0, 174.0)	(21.0, 615.0)	(22.0, 1633.0)	(23.0, 3926.0)	(24.0, 8041.0)	(25.0, 14073.0)	(26.0, 21612.0)	(27.0, 28718.0)	(28.0, 35553.0)	(29.0, 43615.0)	(30.0, 52279.0)	(31.0, 62601.0)	(32.0, 79052.0)	(33.0, 105925.0)	(34.0, 177664.0)	(35.0, 565459.0)	(36.0, 1475543.0)	(37.0, 761209.0)	(38.0, 4891.0)	(39.0, 1454.0)	(40.0, 15.0)															
ERR3518820_2	(18.0, 6.0)	(19.0, 70.0)	(20.0, 331.0)	(21.0, 1165.0)	(22.0, 3193.0)	(23.0, 6886.0)	(24.0, 11730.0)	(25.0, 19111.0)	(26.0, 27255.0)	(27.0, 34300.0)	(28.0, 40912.0)	(29.0, 47841.0)	(30.0, 57800.0)	(31.0, 69418.0)	(32.0, 88330.0)	(33.0, 120270.0)	(34.0, 204052.0)	(35.0, 633044.0)	(36.0, 1443078.0)	(37.0, 629753.0)	(38.0, 4410.0)	(39.0, 1138.0)	(40.0, 6.0)															
ERR4223600_1	(16.0, 6.0)	(17.0, 17.0)	(18.0, 98.0)	(19.0, 282.0)	(20.0, 630.0)	(21.0, 1152.0)	(22.0, 1895.0)	(23.0, 2781.0)	(24.0, 4433.0)	(25.0, 6273.0)	(26.0, 7945.0)	(27.0, 9990.0)	(28.0, 11612.0)	(29.0, 12394.0)	(30.0, 13226.0)	(31.0, 14437.0)	(32.0, 15972.0)	(33.0, 18679.0)	(34.0, 22570.0)	(35.0, 28433.0)	(36.0, 39808.0)	(37.0, 66032.0)	(38.0, 122024.0)	(39.0, 36799.0)														
ERR4223600_2	(2.0, 43.0)	(3.0, 27.0)	(4.0, 17.0)	(5.0, 29.0)	(6.0, 19.0)	(7.0, 12.0)	(8.0, 13.0)	(9.0, 12.0)	(10.0, 18.0)	(11.0, 12.0)	(12.0, 18.0)	(13.0, 14.0)	(14.0, 18.0)	(15.0, 51.0)	(16.0, 295.0)	(17.0, 425.0)	(18.0, 744.0)	(19.0, 1386.0)	(20.0, 2222.0)	(21.0, 2923.0)	(22.0, 3811.0)	(23.0, 5031.0)	(24.0, 7211.0)	(25.0, 9660.0)	(26.0, 11711.0)	(27.0, 13974.0)	(28.0, 15135.0)	(29.0, 16006.0)	(30.0, 17032.0)	(31.0, 18814.0)	(32.0, 21315.0)	(33.0, 24822.0)	(34.0, 30038.0)	(35.0, 39113.0)	(36.0, 55656.0)	(37.0, 77187.0)	(38.0, 58306.0)	(39.0, 4368.0)
ERR4223601_1	(14.0, 2.0)	(15.0, 0.0)	(16.0, 11.0)	(17.0, 30.0)	(18.0, 134.0)	(19.0, 421.0)	(20.0, 872.0)	(21.0, 1570.0)	(22.0, 2218.0)	(23.0, 3274.0)	(24.0, 4817.0)	(25.0, 6867.0)	(26.0, 8633.0)	(27.0, 10250.0)	(28.0, 11741.0)	(29.0, 12838.0)	(30.0, 13474.0)	(31.0, 14483.0)	(32.0, 16167.0)	(33.0, 18522.0)	(34.0, 22093.0)	(35.0, 27376.0)	(36.0, 37207.0)	(37.0, 58950.0)	(38.0, 109721.0)	(39.0, 46145.0)												
ERR4223601_2	(3.0, 4.0)	(4.0, 1.0)	(5.0, 5.0)	(6.0, 3.0)	(7.0, 4.0)	(8.0, 4.0)	(9.0, 2.0)	(10.0, 7.0)	(11.0, 8.0)	(12.0, 8.0)	(13.0, 10.0)	(14.0, 9.0)	(15.0, 66.0)	(16.0, 362.0)	(17.0, 437.0)	(18.0, 739.0)	(19.0, 1558.0)	(20.0, 2591.0)	(21.0, 3599.0)	(22.0, 4354.0)	(23.0, 5606.0)	(24.0, 7837.0)	(25.0, 10429.0)	(26.0, 12284.0)	(27.0, 14008.0)	(28.0, 15509.0)	(29.0, 16238.0)	(30.0, 17440.0)	(31.0, 18808.0)	(32.0, 20870.0)	(33.0, 24499.0)	(34.0, 29361.0)	(35.0, 36667.0)	(36.0, 51654.0)	(37.0, 73702.0)	(38.0, 55846.0)	(39.0, 3287.0)	
ERR4223602_1	(16.0, 8.0)	(17.0, 21.0)	(18.0, 81.0)	(19.0, 260.0)	(20.0, 620.0)	(21.0, 1158.0)	(22.0, 1948.0)	(23.0, 2928.0)	(24.0, 4606.0)	(25.0, 6651.0)	(26.0, 8215.0)	(27.0, 10111.0)	(28.0, 12293.0)	(29.0, 13151.0)	(30.0, 14114.0)	(31.0, 15723.0)	(32.0, 17123.0)	(33.0, 19537.0)	(34.0, 23029.0)	(35.0, 29544.0)	(36.0, 41668.0)	(37.0, 68838.0)	(38.0, 129690.0)	(39.0, 40893.0)														
ERR4223602_2	(2.0, 60.0)	(3.0, 21.0)	(4.0, 14.0)	(5.0, 20.0)	(6.0, 20.0)	(7.0, 23.0)	(8.0, 17.0)	(9.0, 19.0)	(10.0, 15.0)	(11.0, 15.0)	(12.0, 22.0)	(13.0, 19.0)	(14.0, 11.0)	(15.0, 39.0)	(16.0, 169.0)	(17.0, 298.0)	(18.0, 552.0)	(19.0, 1192.0)	(20.0, 2042.0)	(21.0, 2996.0)	(22.0, 3629.0)	(23.0, 4999.0)	(24.0, 7391.0)	(25.0, 10113.0)	(26.0, 11995.0)	(27.0, 13865.0)	(28.0, 15641.0)	(29.0, 16685.0)	(30.0, 17911.0)	(31.0, 19615.0)	(32.0, 22353.0)	(33.0, 25996.0)	(34.0, 31378.0)	(35.0, 40148.0)	(36.0, 56170.0)	(37.0, 82040.0)	(38.0, 69038.0)	(39.0, 5679.0)
ERR4223603_1	(15.0, 1.0)	(16.0, 10.0)	(17.0, 48.0)	(18.0, 126.0)	(19.0, 402.0)	(20.0, 843.0)	(21.0, 1556.0)	(22.0, 2286.0)	(23.0, 3544.0)	(24.0, 5155.0)	(25.0, 7260.0)	(26.0, 8766.0)	(27.0, 10478.0)	(28.0, 12610.0)	(29.0, 12996.0)	(30.0, 14241.0)	(31.0, 15387.0)	(32.0, 16911.0)	(33.0, 19080.0)	(34.0, 22704.0)	(35.0, 28500.0)	(36.0, 39166.0)	(37.0, 61426.0)	(38.0, 116375.0)	(39.0, 50588.0)													
ERR4223603_2	(3.0, 4.0)	(4.0, 3.0)	(5.0, 4.0)	(6.0, 2.0)	(7.0, 6.0)	(8.0, 4.0)	(9.0, 7.0)	(10.0, 4.0)	(11.0, 10.0)	(12.0, 14.0)	(13.0, 6.0)	(14.0, 6.0)	(15.0, 30.0)	(16.0, 163.0)	(17.0, 303.0)	(18.0, 635.0)	(19.0, 1425.0)	(20.0, 2561.0)	(21.0, 3480.0)	(22.0, 4254.0)	(23.0, 5706.0)	(24.0, 7949.0)	(25.0, 10536.0)	(26.0, 12385.0)	(27.0, 14540.0)	(28.0, 16023.0)	(29.0, 17210.0)	(30.0, 18069.0)	(31.0, 19562.0)	(32.0, 22043.0)	(33.0, 25086.0)	(34.0, 30450.0)	(35.0, 37595.0)	(36.0, 51771.0)	(37.0, 77333.0)	(38.0, 66822.0)	(39.0, 4458.0)	
ERR4223604_1	(15.0, 2.0)	(16.0, 4.0)	(17.0, 28.0)	(18.0, 113.0)	(19.0, 331.0)	(20.0, 662.0)	(21.0, 1187.0)	(22.0, 1807.0)	(23.0, 2777.0)	(24.0, 4349.0)	(25.0, 6390.0)	(26.0, 7745.0)	(27.0, 9390.0)	(28.0, 11181.0)	(29.0, 11445.0)	(30.0, 12221.0)	(31.0, 13002.0)	(32.0, 14353.0)	(33.0, 16586.0)	(34.0, 20134.0)	(35.0, 25189.0)	(36.0, 35487.0)	(37.0, 58570.0)	(38.0, 108258.0)	(39.0, 33992.0)													
ERR4223604_2	(2.0, 43.0)	(3.0, 17.0)	(4.0, 17.0)	(5.0, 18.0)	(6.0, 13.0)	(7.0, 17.0)	(8.0, 10.0)	(9.0, 19.0)	(10.0, 18.0)	(11.0, 8.0)	(12.0, 4.0)	(13.0, 17.0)	(14.0, 13.0)	(15.0, 28.0)	(16.0, 157.0)	(17.0, 349.0)	(18.0, 664.0)	(19.0, 1519.0)	(20.0, 2262.0)	(21.0, 3041.0)	(22.0, 3840.0)	(23.0, 5101.0)	(24.0, 7369.0)	(25.0, 9817.0)	(26.0, 11782.0)	(27.0, 13187.0)	(28.0, 14381.0)	(29.0, 14773.0)	(30.0, 15549.0)	(31.0, 17255.0)	(32.0, 19625.0)	(33.0, 22690.0)	(34.0, 27291.0)	(35.0, 35284.0)	(36.0, 49352.0)	(37.0, 67806.0)	(38.0, 48648.0)	(39.0, 3219.0)
ERR4223605_1	(16.0, 15.0)	(17.0, 49.0)	(18.0, 138.0)	(19.0, 409.0)	(20.0, 900.0)	(21.0, 1474.0)	(22.0, 2224.0)	(23.0, 3183.0)	(24.0, 4803.0)	(25.0, 6736.0)	(26.0, 8020.0)	(27.0, 9629.0)	(28.0, 11059.0)	(29.0, 11524.0)	(30.0, 12379.0)	(31.0, 13165.0)	(32.0, 14645.0)	(33.0, 16233.0)	(34.0, 19291.0)	(35.0, 24365.0)	(36.0, 33124.0)	(37.0, 52080.0)	(38.0, 97434.0)	(39.0, 41912.0)														
ERR4223605_2	(4.0, 1.0)	(5.0, 5.0)	(6.0, 5.0)	(7.0, 3.0)	(8.0, 2.0)	(9.0, 3.0)	(10.0, 8.0)	(11.0, 4.0)	(12.0, 10.0)	(13.0, 10.0)	(14.0, 7.0)	(15.0, 37.0)	(16.0, 201.0)	(17.0, 335.0)	(18.0, 749.0)	(19.0, 1630.0)	(20.0, 2585.0)	(21.0, 3400.0)	(22.0, 4138.0)	(23.0, 5569.0)	(24.0, 7908.0)	(25.0, 10242.0)	(26.0, 11912.0)	(27.0, 13768.0)	(28.0, 14836.0)	(29.0, 15193.0)	(30.0, 15930.0)	(31.0, 17227.0)	(32.0, 19128.0)	(33.0, 22175.0)	(34.0, 26204.0)	(35.0, 32536.0)	(36.0, 45682.0)	(37.0, 64437.0)	(38.0, 46690.0)	(39.0, 2221.0)		
ERR4223606_1	(14.0, 1.0)	(15.0, 1.0)	(16.0, 3.0)	(17.0, 22.0)	(18.0, 88.0)	(19.0, 236.0)	(20.0, 611.0)	(21.0, 1090.0)	(22.0, 1690.0)	(23.0, 2564.0)	(24.0, 4315.0)	(25.0, 6527.0)	(26.0, 7884.0)	(27.0, 9711.0)	(28.0, 11339.0)	(29.0, 12086.0)	(30.0, 12710.0)	(31.0, 13844.0)	(32.0, 15354.0)	(33.0, 17587.0)	(34.0, 20859.0)	(35.0, 26833.0)	(36.0, 36950.0)	(37.0, 61367.0)	(38.0, 113033.0)	(39.0, 34400.0)												
ERR4223606_2	(2.0, 58.0)	(3.0, 20.0)	(4.0, 19.0)	(5.0, 27.0)	(6.0, 17.0)	(7.0, 19.0)	(8.0, 13.0)	(9.0, 13.0)	(10.0, 16.0)	(11.0, 9.0)	(12.0, 16.0)	(13.0, 15.0)	(14.0, 12.0)	(15.0, 25.0)	(16.0, 111.0)	(17.0, 211.0)	(18.0, 560.0)	(19.0, 1222.0)	(20.0, 1964.0)	(21.0, 2737.0)	(22.0, 3405.0)	(23.0, 4874.0)	(24.0, 6992.0)	(25.0, 9437.0)	(26.0, 11093.0)	(27.0, 13063.0)	(28.0, 14457.0)	(29.0, 15278.0)	(30.0, 16414.0)	(31.0, 17990.0)	(32.0, 20041.0)	(33.0, 23338.0)	(34.0, 28521.0)	(35.0, 36290.0)	(36.0, 51480.0)	(37.0, 72470.0)	(38.0, 54878.0)	(39.0, 4000.0)
ERR4223607_1	(13.0, 1.0)	(14.0, 1.0)	(15.0, 2.0)	(16.0, 11.0)	(17.0, 36.0)	(18.0, 121.0)	(19.0, 394.0)	(20.0, 851.0)	(21.0, 1418.0)	(22.0, 2060.0)	(23.0, 3021.0)	(24.0, 4793.0)	(25.0, 6736.0)	(26.0, 8127.0)	(27.0, 9902.0)	(28.0, 11546.0)	(29.0, 12364.0)	(30.0, 13023.0)	(31.0, 14051.0)	(32.0, 15395.0)	(33.0, 17031.0)	(34.0, 20332.0)	(35.0, 25643.0)	(36.0, 34739.0)	(37.0, 55083.0)	(38.0, 103083.0)	(39.0, 43520.0)											
ERR4223607_2	(3.0, 2.0)	(4.0, 4.0)	(5.0, 4.0)	(6.0, 3.0)	(7.0, 3.0)	(8.0, 4.0)	(9.0, 6.0)	(10.0, 5.0)	(11.0, 6.0)	(12.0, 7.0)	(13.0, 8.0)	(14.0, 13.0)	(15.0, 28.0)	(16.0, 92.0)	(17.0, 247.0)	(18.0, 579.0)	(19.0, 1401.0)	(20.0, 2342.0)	(21.0, 3199.0)	(22.0, 3979.0)	(23.0, 5272.0)	(24.0, 7654.0)	(25.0, 9806.0)	(26.0, 11753.0)	(27.0, 13440.0)	(28.0, 14690.0)	(29.0, 15605.0)	(30.0, 16768.0)	(31.0, 18007.0)	(32.0, 20006.0)	(33.0, 23059.0)	(34.0, 27290.0)	(35.0, 34332.0)	(36.0, 48009.0)	(37.0, 69410.0)	(38.0, 53380.0)	(39.0, 2871.0)	
ERR4223608_1	(14.0, 1.0)	(15.0, 2.0)	(16.0, 6.0)	(17.0, 36.0)	(18.0, 140.0)	(19.0, 456.0)	(20.0, 1002.0)	(21.0, 1696.0)	(22.0, 2696.0)	(23.0, 3963.0)	(24.0, 6142.0)	(25.0, 8887.0)	(26.0, 10927.0)	(27.0, 13295.0)	(28.0, 14951.0)	(29.0, 15956.0)	(30.0, 16957.0)	(31.0, 18416.0)	(32.0, 20636.0)	(33.0, 23338.0)	(34.0, 28130.0)	(35.0, 36260.0)	(36.0, 50626.0)	(37.0, 84667.0)	(38.0, 159068.0)	(39.0, 49958.0)												
ERR4223608_2	(2.0, 54.0)	(3.0, 23.0)	(4.0, 33.0)	(5.0, 21.0)	(6.0, 19.0)	(7.0, 29.0)	(8.0, 16.0)	(9.0, 26.0)	(10.0, 18.0)	(11.0, 20.0)	(12.0, 20.0)	(13.0, 24.0)	(14.0, 20.0)	(15.0, 65.0)	(16.0, 394.0)	(17.0, 645.0)	(18.0, 1054.0)	(19.0, 2053.0)	(20.0, 3137.0)	(21.0, 4218.0)	(22.0, 4963.0)	(23.0, 6884.0)	(24.0, 9772.0)	(25.0, 12983.0)	(26.0, 15784.0)	(27.0, 18363.0)	(28.0, 19247.0)	(29.0, 20307.0)	(30.0, 21662.0)	(31.0, 23924.0)	(32.0, 27006.0)	(33.0, 31276.0)	(34.0, 38317.0)	(35.0, 49568.0)	(36.0, 70903.0)	(37.0, 101558.0)	(38.0, 78205.0)	(39.0, 5601.0)
ERR4223609_1	(16.0, 11.0)	(17.0, 59.0)	(18.0, 230.0)	(19.0, 619.0)	(20.0, 1370.0)	(21.0, 2253.0)	(22.0, 3204.0)	(23.0, 4591.0)	(24.0, 6757.0)	(25.0, 9535.0)	(26.0, 11410.0)	(27.0, 13715.0)	(28.0, 15379.0)	(29.0, 15851.0)	(30.0, 16754.0)	(31.0, 18644.0)	(32.0, 20555.0)	(33.0, 23169.0)	(34.0, 27366.0)	(35.0, 34804.0)	(36.0, 47780.0)	(37.0, 75410.0)	(38.0, 144494.0)	(39.0, 61798.0)														
ERR4223609_2	(3.0, 4.0)	(4.0, 4.0)	(5.0, 5.0)	(6.0, 5.0)	(7.0, 9.0)	(8.0, 6.0)	(9.0, 7.0)	(10.0, 11.0)	(11.0, 10.0)	(12.0, 6.0)	(13.0, 8.0)	(14.0, 14.0)	(15.0, 73.0)	(16.0, 438.0)	(17.0, 667.0)	(18.0, 1140.0)	(19.0, 2354.0)	(20.0, 3687.0)	(21.0, 4858.0)	(22.0, 5780.0)	(23.0, 7484.0)	(24.0, 10353.0)	(25.0, 13348.0)	(26.0, 16399.0)	(27.0, 18662.0)	(28.0, 20358.0)	(29.0, 20749.0)	(30.0, 21903.0)	(31.0, 23780.0)	(32.0, 26568.0)	(33.0, 30998.0)	(34.0, 37088.0)	(35.0, 46472.0)	(36.0, 66220.0)	(37.0, 96401.0)	(38.0, 75859.0)	(39.0, 4030.0)	
ERR4223610_1	(15.0, 1.0)	(16.0, 5.0)	(17.0, 20.0)	(18.0, 120.0)	(19.0, 284.0)	(20.0, 645.0)	(21.0, 1143.0)	(22.0, 1808.0)	(23.0, 2894.0)	(24.0, 4727.0)	(25.0, 6853.0)	(26.0, 8171.0)	(27.0, 10203.0)	(28.0, 11524.0)	(29.0, 12818.0)	(30.0, 13458.0)	(31.0, 14724.0)	(32.0, 16376.0)	(33.0, 18799.0)	(34.0, 22512.0)	(35.0, 28728.0)	(36.0, 40284.0)	(37.0, 66747.0)	(38.0, 119547.0)	(39.0, 33619.0)													
ERR4223610_2	(2.0, 60.0)	(3.0, 19.0)	(4.0, 24.0)	(5.0, 20.0)	(6.0, 26.0)	(7.0, 16.0)	(8.0, 12.0)	(9.0, 16.0)	(10.0, 12.0)	(11.0, 10.0)	(12.0, 12.0)	(13.0, 14.0)	(14.0, 21.0)	(15.0, 32.0)	(16.0, 161.0)	(17.0, 334.0)	(18.0, 698.0)	(19.0, 1378.0)	(20.0, 2353.0)	(21.0, 3235.0)	(22.0, 3876.0)	(23.0, 5401.0)	(24.0, 7976.0)	(25.0, 10505.0)	(26.0, 12563.0)	(27.0, 14580.0)	(28.0, 16086.0)	(29.0, 16849.0)	(30.0, 17800.0)	(31.0, 19494.0)	(32.0, 21712.0)	(33.0, 25479.0)	(34.0, 30959.0)	(35.0, 39746.0)	(36.0, 56126.0)	(37.0, 75333.0)	(38.0, 50218.0)	(39.0, 2854.0)
ERR4223611_1	(15.0, 2.0)	(16.0, 12.0)	(17.0, 44.0)	(18.0, 141.0)	(19.0, 359.0)	(20.0, 877.0)	(21.0, 1493.0)	(22.0, 2325.0)	(23.0, 3294.0)	(24.0, 5034.0)	(25.0, 7171.0)	(26.0, 8781.0)	(27.0, 10608.0)	(28.0, 11991.0)	(29.0, 12734.0)	(30.0, 13644.0)	(31.0, 14917.0)	(32.0, 16188.0)	(33.0, 18384.0)	(34.0, 21643.0)	(35.0, 27635.0)	(36.0, 37321.0)	(37.0, 59530.0)	(38.0, 109769.0)	(39.0, 42160.0)													
ERR4223611_2	(3.0, 4.0)	(4.0, 3.0)	(5.0, 3.0)	(6.0, 4.0)	(7.0, 7.0)	(8.0, 5.0)	(9.0, 6.0)	(10.0, 5.0)	(11.0, 4.0)	(12.0, 6.0)	(13.0, 11.0)	(14.0, 4.0)	(15.0, 22.0)	(16.0, 189.0)	(17.0, 347.0)	(18.0, 722.0)	(19.0, 1645.0)	(20.0, 2682.0)	(21.0, 3735.0)	(22.0, 4417.0)	(23.0, 5912.0)	(24.0, 8412.0)	(25.0, 10993.0)	(26.0, 12794.0)	(27.0, 15140.0)	(28.0, 16363.0)	(29.0, 17134.0)	(30.0, 18002.0)	(31.0, 19289.0)	(32.0, 21451.0)	(33.0, 24797.0)	(34.0, 30054.0)	(35.0, 37290.0)	(36.0, 52857.0)	(37.0, 71941.0)	(38.0, 47783.0)	(39.0, 2024.0)	
ERR4223612_1	(15.0, 1.0)	(16.0, 3.0)	(17.0, 19.0)	(18.0, 68.0)	(19.0, 190.0)	(20.0, 424.0)	(21.0, 892.0)	(22.0, 1451.0)	(23.0, 2271.0)	(24.0, 3483.0)	(25.0, 5012.0)	(26.0, 6327.0)	(27.0, 7893.0)	(28.0, 9232.0)	(29.0, 10119.0)	(30.0, 11089.0)	(31.0, 12058.0)	(32.0, 13758.0)	(33.0, 15703.0)	(34.0, 19249.0)	(35.0, 23842.0)	(36.0, 33636.0)	(37.0, 55040.0)	(38.0, 102489.0)	(39.0, 30901.0)													
ERR4223612_2	(2.0, 41.0)	(3.0, 20.0)	(4.0, 18.0)	(5.0, 18.0)	(6.0, 14.0)	(7.0, 16.0)	(8.0, 8.0)	(9.0, 15.0)	(10.0, 9.0)	(11.0, 10.0)	(12.0, 19.0)	(13.0, 21.0)	(14.0, 9.0)	(15.0, 33.0)	(16.0, 219.0)	(17.0, 324.0)	(18.0, 542.0)	(19.0, 1172.0)	(20.0, 1723.0)	(21.0, 2552.0)	(22.0, 3069.0)	(23.0, 4207.0)	(24.0, 5996.0)	(25.0, 7992.0)	(26.0, 9620.0)	(27.0, 11037.0)	(28.0, 12492.0)	(29.0, 13207.0)	(30.0, 14371.0)	(31.0, 16153.0)	(32.0, 18122.0)	(33.0, 21279.0)	(34.0, 25809.0)	(35.0, 32907.0)	(36.0, 46569.0)	(37.0, 64329.0)	(38.0, 47713.0)	(39.0, 3495.0)
ERR4223613_1	(14.0, 1.0)	(15.0, 3.0)	(16.0, 9.0)	(17.0, 32.0)	(18.0, 99.0)	(19.0, 328.0)	(20.0, 716.0)	(21.0, 1218.0)	(22.0, 1853.0)	(23.0, 2641.0)	(24.0, 3919.0)	(25.0, 5426.0)	(26.0, 6800.0)	(27.0, 8112.0)	(28.0, 9511.0)	(29.0, 10274.0)	(30.0, 11240.0)	(31.0, 12340.0)	(32.0, 13603.0)	(33.0, 15610.0)	(34.0, 18472.0)	(35.0, 22968.0)	(36.0, 31767.0)	(37.0, 49572.0)	(38.0, 92846.0)	(39.0, 39045.0)												
ERR4223613_2	(4.0, 5.0)	(5.0, 2.0)	(6.0, 1.0)	(7.0, 3.0)	(8.0, 2.0)	(9.0, 4.0)	(10.0, 4.0)	(11.0, 7.0)	(12.0, 6.0)	(13.0, 7.0)	(14.0, 4.0)	(15.0, 46.0)	(16.0, 240.0)	(17.0, 321.0)	(18.0, 633.0)	(19.0, 1346.0)	(20.0, 2131.0)	(21.0, 2844.0)	(22.0, 3477.0)	(23.0, 4648.0)	(24.0, 6551.0)	(25.0, 8376.0)	(26.0, 9935.0)	(27.0, 11575.0)	(28.0, 12822.0)	(29.0, 13637.0)	(30.0, 14422.0)	(31.0, 16319.0)	(32.0, 17953.0)	(33.0, 21010.0)	(34.0, 24952.0)	(35.0, 31274.0)	(36.0, 43409.0)	(37.0, 61663.0)	(38.0, 46341.0)	(39.0, 2435.0)		
ERR4223614_1	(16.0, 5.0)	(17.0, 22.0)	(18.0, 86.0)	(19.0, 232.0)	(20.0, 598.0)	(21.0, 1146.0)	(22.0, 1811.0)	(23.0, 2739.0)	(24.0, 4387.0)	(25.0, 6776.0)	(26.0, 8524.0)	(27.0, 10489.0)	(28.0, 12374.0)	(29.0, 13545.0)	(30.0, 14575.0)	(31.0, 16133.0)	(32.0, 17686.0)	(33.0, 19983.0)	(34.0, 23805.0)	(35.0, 29965.0)	(36.0, 41534.0)	(37.0, 69762.0)	(38.0, 131377.0)	(39.0, 40390.0)														
ERR4223614_2	(2.0, 53.0)	(3.0, 21.0)	(4.0, 16.0)	(5.0, 17.0)	(6.0, 13.0)	(7.0, 17.0)	(8.0, 13.0)	(9.0, 18.0)	(10.0, 19.0)	(11.0, 19.0)	(12.0, 16.0)	(13.0, 15.0)	(14.0, 15.0)	(15.0, 20.0)	(16.0, 116.0)	(17.0, 294.0)	(18.0, 589.0)	(19.0, 1224.0)	(20.0, 2114.0)	(21.0, 3034.0)	(22.0, 3706.0)	(23.0, 5163.0)	(24.0, 7532.0)	(25.0, 10134.0)	(26.0, 12558.0)	(27.0, 14977.0)	(28.0, 16754.0)	(29.0, 17654.0)	(30.0, 18963.0)	(31.0, 20828.0)	(32.0, 22907.0)	(33.0, 26899.0)	(34.0, 32025.0)	(35.0, 41218.0)	(36.0, 58030.0)	(37.0, 82835.0)	(38.0, 63652.0)	(39.0, 4466.0)
ERR4223615_1	(16.0, 13.0)	(17.0, 49.0)	(18.0, 131.0)	(19.0, 369.0)	(20.0, 784.0)	(21.0, 1392.0)	(22.0, 2064.0)	(23.0, 3223.0)	(24.0, 4927.0)	(25.0, 7224.0)	(26.0, 8832.0)	(27.0, 10669.0)	(28.0, 12444.0)	(29.0, 13505.0)	(30.0, 14643.0)	(31.0, 16028.0)	(32.0, 17591.0)	(33.0, 19629.0)	(34.0, 23121.0)	(35.0, 28539.0)	(36.0, 39096.0)	(37.0, 61834.0)	(38.0, 118107.0)	(39.0, 50003.0)														
ERR4223615_2	(3.0, 2.0)	(4.0, 3.0)	(5.0, 3.0)	(6.0, 4.0)	(7.0, 6.0)	(8.0, 1.0)	(9.0, 5.0)	(10.0, 7.0)	(11.0, 3.0)	(12.0, 9.0)	(13.0, 11.0)	(14.0, 10.0)	(15.0, 20.0)	(16.0, 126.0)	(17.0, 301.0)	(18.0, 664.0)	(19.0, 1398.0)	(20.0, 2374.0)	(21.0, 3414.0)	(22.0, 4208.0)	(23.0, 5614.0)	(24.0, 8039.0)	(25.0, 10644.0)	(26.0, 12743.0)	(27.0, 15224.0)	(28.0, 16812.0)	(29.0, 18018.0)	(30.0, 19101.0)	(31.0, 20959.0)	(32.0, 22964.0)	(33.0, 25676.0)	(34.0, 31018.0)	(35.0, 38981.0)	(36.0, 53706.0)	(37.0, 77787.0)	(38.0, 61089.0)	(39.0, 3273.0)	
