Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR3518658_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 3.991553872006834e-05)	(15.0, 0.000119746616160205)	(16.0, 9.978884680017084e-05)	(17.0, 9.978884680017084e-05)	(18.0, 0.0001796199242403075)	(19.0, 0.00015966215488027335)	(20.0, 0.00019957769360034168)	(21.0, 0.0006785641582411617)	(22.0, 0.0012772972390421868)	(23.0, 0.002055650244083519)	(24.0, 0.002933792095925023)	(25.0, 0.0035524829460860815)	(26.0, 0.004330835951127415)	(27.0, 0.004969484570648507)	(28.0, 0.008761460749055)	(29.0, 0.021115319982916148)	(30.0, 0.028140454797648175)	(31.0, 0.020097473745554408)	(32.0, 0.0191594585856328)	(33.0, 0.020776037903795567)	(34.0, 0.016784484031788734)	(35.0, 0.018640556582271914)	(36.0, 0.02576548024380411)	(37.0, 0.0453839675247177)	(38.0, 0.06258756471306716)	(39.0, 0.07382378886276639)	(40.0, 0.19075635954320658)	(41.0, 0.32744712189008063)	(42.0, 0.5009000953981375)	(43.0, 1.0421348426729042)	(44.0, 2.145480163973033)	(45.0, 3.338755194009476)	(46.0, 4.69043503945651)	(47.0, 5.954440404104914)	(48.0, 9.049311656534773)	(49.0, 10.377401418598247)	(50.0, 8.53931081830846)	(51.0, 8.803731304559552)	(52.0, 12.684100443461634)	(53.0, 10.944501434963618)	(54.0, 5.541174873966686)	(55.0, 3.652670948273453)	(56.0, 2.091773806625181)	(57.0, 3.193322928682907)	(58.0, 3.0814795891892754)	(59.0, 1.2138714480159982)	(60.0, 0.6041815518363144)	(61.0, 0.42925170339561486)	(62.0, 0.3875798809718635)	(63.0, 0.2858750883131294)	(64.0, 0.160041352498114)	(65.0, 0.10344111859305709)	(66.0, 0.07304543585772505)	(67.0, 0.09982876233889092)	(68.0, 0.07783530050413326)	(69.0, 0.015467271254026478)	(70.0, 0.007583952356812984)	(71.0, 0.0025745522474444073)	(72.0, 0.0020756080134435536)	(73.0, 0.0015167904713625968)	(74.0, 0.0007983107744013667)	(75.0, 0.0008581840824814693)	(76.0, 0.0005787753114409908)	(77.0, 0.0002993665404005125)	(78.0, 0.00023949323232041)	(79.0, 9.978884680017084e-05)	(80.0, 1.995776936003417e-05)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 1.995776936003417e-05)	(85.0, 3.991553872006834e-05)	(86.0, 1.995776936003417e-05)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 1.995776936003417e-05)	(99.0, 0.00027940877104047835)	(100.0, 0.0016964103956029044)
ERR3518658_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 1.993178545745042e-05)	(18.0, 5.979535637235126e-05)	(19.0, 0.00011959071274470252)	(20.0, 0.00015945428365960336)	(21.0, 0.00023918142548940503)	(22.0, 0.0004982946364362606)	(23.0, 0.0008769985601278185)	(24.0, 0.0009965892728725212)	(25.0, 0.0007773396328405665)	(26.0, 0.000797271418298017)	(27.0, 0.0011161799856172236)	(28.0, 0.0022722235421493483)	(29.0, 0.0038269028078304805)	(30.0, 0.006059262779064928)	(31.0, 0.009268280237714447)	(32.0, 0.017858879769875578)	(33.0, 0.021327010439471952)	(34.0, 0.01847676511905654)	(35.0, 0.02459582325449382)	(36.0, 0.04544447084298696)	(37.0, 0.07460467296723693)	(38.0, 0.08883596778385652)	(39.0, 0.08578640460886662)	(40.0, 0.1957500649776206)	(41.0, 0.3218784033523669)	(42.0, 0.477605443131427)	(43.0, 1.0018711960187454)	(44.0, 2.065790040166534)	(45.0, 3.1476076276551135)	(46.0, 4.412977027421353)	(47.0, 5.689607885971053)	(48.0, 8.75557492039245)	(49.0, 10.186577457310102)	(50.0, 8.539334979964568)	(51.0, 8.928682477090407)	(52.0, 13.000945563902103)	(53.0, 11.364366591776305)	(54.0, 5.779241125173208)	(55.0, 3.7419734699962848)	(56.0, 2.1423280963231437)	(57.0, 3.127157615775769)	(58.0, 3.0607648384170014)	(59.0, 1.2803381706447852)	(60.0, 0.6377374074965837)	(61.0, 0.4338751058377808)	(62.0, 0.40027011555651937)	(63.0, 0.3076471085357473)	(64.0, 0.16979888031202015)	(65.0, 0.11269431497642468)	(66.0, 0.08148113895005732)	(67.0, 0.10535941792808293)	(68.0, 0.08351418106671726)	(69.0, 0.019234172966439658)	(70.0, 0.008889576314022887)	(71.0, 0.0033684717423091213)	(72.0, 0.0024516096112664016)	(73.0, 0.0018137924766279882)	(74.0, 0.0012756342692768268)	(75.0, 0.0009567257019576201)	(76.0, 0.0005580899928086118)	(77.0, 0.00029897678186175633)	(78.0, 0.00015945428365960336)	(79.0, 0.00015945428365960336)	(80.0, 0.00015945428365960336)	(81.0, 7.972714182980168e-05)	(82.0, 5.979535637235126e-05)	(83.0, 7.972714182980168e-05)	(84.0, 0.00011959071274470252)	(85.0, 9.965892728725212e-05)	(86.0, 5.979535637235126e-05)	(87.0, 1.993178545745042e-05)	(88.0, 0.0)	(89.0, 1.993178545745042e-05)	(90.0, 7.972714182980168e-05)	(91.0, 9.965892728725212e-05)	(92.0, 7.972714182980168e-05)	(93.0, 3.986357091490084e-05)	(94.0, 1.993178545745042e-05)	(95.0, 7.972714182980168e-05)	(96.0, 0.00015945428365960336)	(97.0, 0.00019931785457450425)	(98.0, 0.0003388403527766572)	(99.0, 0.0006776807055533144)	(100.0, 0.001594542836596034)
ERR3518664_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 2.2530367555910234e-05)	(3.0, 4.506073511182047e-05)	(4.0, 2.2530367555910234e-05)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 1.1265183777955117e-05)	(8.0, 1.1265183777955117e-05)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 1.1265183777955117e-05)	(12.0, 1.1265183777955117e-05)	(13.0, 0.0)	(14.0, 1.1265183777955117e-05)	(15.0, 1.1265183777955117e-05)	(16.0, 1.1265183777955117e-05)	(17.0, 2.2530367555910234e-05)	(18.0, 1.1265183777955117e-05)	(19.0, 4.506073511182047e-05)	(20.0, 0.00013518220533546138)	(21.0, 0.00015771257289137164)	(22.0, 0.00010138665400159605)	(23.0, 0.0001239170215575063)	(24.0, 0.00048440290245207)	(25.0, 0.000777297680678903)	(26.0, 0.000585789556453666)	(27.0, 0.0011152531940175564)	(28.0, 0.0024670752473721705)	(29.0, 0.002500870798706036)	(30.0, 0.011839708150630828)	(31.0, 0.020727938151437416)	(32.0, 0.015906439494472624)	(33.0, 0.01589517431069467)	(34.0, 0.023656885933705744)	(35.0, 0.027734882461325498)	(36.0, 0.052923833388833136)	(37.0, 0.11420643314090898)	(38.0, 0.18305923639177066)	(39.0, 0.2155480264073932)	(40.0, 0.26885487604467684)	(41.0, 0.41025546282556946)	(42.0, 1.038852717635465)	(43.0, 2.511133381127753)	(44.0, 4.763854711572994)	(45.0, 6.487765785113465)	(46.0, 6.838698790164323)	(47.0, 7.265063465792368)	(48.0, 7.424420755515321)	(49.0, 7.507253651834625)	(50.0, 8.819805274539288)	(51.0, 9.742885698488708)	(52.0, 9.187568464154412)	(53.0, 6.8673348873278846)	(54.0, 6.001988530240484)	(55.0, 4.668337218319713)	(56.0, 2.2168417201124537)	(57.0, 1.816623536033042)	(58.0, 1.5391395292144516)	(59.0, 1.1604829068860463)	(60.0, 0.7397395579632007)	(61.0, 0.5301395485905678)	(62.0, 0.4264998578333807)	(63.0, 0.32336710034620164)	(64.0, 0.24314772666338322)	(65.0, 0.15728449590780932)	(66.0, 0.06739959454350546)	(67.0, 0.13577926007569302)	(68.0, 0.12186675810991845)	(69.0, 0.013529485717324097)	(70.0, 0.0073786953745606015)	(71.0, 0.00191508124225237)	(72.0, 0.001351822053354614)	(73.0, 0.000957540621126185)	(74.0, 0.0007547673131229929)	(75.0, 0.0006195851077875315)	(76.0, 0.00037175106467251883)	(77.0, 0.00016897775666932676)	(78.0, 4.506073511182047e-05)	(79.0, 3.3795551333865346e-05)	(80.0, 3.3795551333865346e-05)	(81.0, 3.3795551333865346e-05)	(82.0, 4.506073511182047e-05)	(83.0, 3.3795551333865346e-05)	(84.0, 2.2530367555910234e-05)	(85.0, 1.1265183777955117e-05)	(86.0, 1.1265183777955117e-05)	(87.0, 1.1265183777955117e-05)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 1.1265183777955117e-05)	(92.0, 1.1265183777955117e-05)	(93.0, 0.0)	(94.0, 2.2530367555910234e-05)	(95.0, 3.3795551333865346e-05)	(96.0, 1.1265183777955117e-05)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR3518664_2	(0.0, 0.0)	(1.0, 1.1171224712536461e-05)	(2.0, 2.2342449425072923e-05)	(3.0, 3.351367413760938e-05)	(4.0, 2.2342449425072923e-05)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 1.1171224712536461e-05)	(8.0, 1.1171224712536461e-05)	(9.0, 1.1171224712536461e-05)	(10.0, 1.1171224712536461e-05)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 4.4684898850145845e-05)	(19.0, 7.819857298775522e-05)	(20.0, 8.936979770029169e-05)	(21.0, 0.00011171224712536461)	(22.0, 6.702734827521876e-05)	(23.0, 0.00011171224712536461)	(24.0, 0.0003798216402262396)	(25.0, 0.0007261296063148699)	(26.0, 0.000826670628727698)	(27.0, 0.0014634304373422763)	(28.0, 0.002614066582733532)	(29.0, 0.0026587514815836774)	(30.0, 0.012310689633215178)	(31.0, 0.02057739592049216)	(32.0, 0.014634304373422762)	(33.0, 0.015393947653875244)	(34.0, 0.0239287633342531)	(35.0, 0.025861385209521907)	(36.0, 0.05035988100411436)	(37.0, 0.10534464903921882)	(38.0, 0.17027180706848072)	(39.0, 0.2068799104514627)	(40.0, 0.25446932772686803)	(41.0, 0.3495252788058407)	(42.0, 0.8693447071295873)	(43.0, 2.2358982837647474)	(44.0, 4.4571064070325095)	(45.0, 6.057462545676345)	(46.0, 6.324924007743893)	(47.0, 6.830846432525243)	(48.0, 7.133229143044181)	(49.0, 7.49842765012171)	(50.0, 9.063594430921057)	(51.0, 10.092777021237616)	(52.0, 9.651681213463114)	(53.0, 7.2882969132788995)	(54.0, 6.19599690333651)	(55.0, 4.792444230453429)	(56.0, 2.3696960421467965)	(57.0, 1.9730393662787646)	(58.0, 1.6750246046224295)	(59.0, 1.2710396053429733)	(60.0, 0.8277654087495266)	(61.0, 0.581261164242697)	(62.0, 0.45661263890021525)	(63.0, 0.34039838821569846)	(64.0, 0.245577032855689)	(65.0, 0.15605083800942182)	(66.0, 0.0695185313861144)	(67.0, 0.134356319617676)	(68.0, 0.11849318052587422)	(69.0, 0.014779530294685737)	(70.0, 0.008411932208539955)	(71.0, 0.0021225326953819273)	(72.0, 0.0015192865609049584)	(73.0, 0.0008936979770029169)	(74.0, 0.0005362187862017501)	(75.0, 0.00035747919080116676)	(76.0, 0.00026810939310087503)	(77.0, 0.00023459571896326567)	(78.0, 0.00021225326953819274)	(79.0, 0.00012288347183790106)	(80.0, 6.702734827521876e-05)	(81.0, 5.5856123562682305e-05)	(82.0, 5.5856123562682305e-05)	(83.0, 4.4684898850145845e-05)	(84.0, 2.2342449425072923e-05)	(85.0, 2.2342449425072923e-05)	(86.0, 4.4684898850145845e-05)	(87.0, 3.351367413760938e-05)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 4.4684898850145845e-05)	(91.0, 6.702734827521876e-05)	(92.0, 2.2342449425072923e-05)	(93.0, 1.1171224712536461e-05)	(94.0, 1.1171224712536461e-05)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 1.1171224712536461e-05)	(99.0, 6.702734827521876e-05)	(100.0, 0.00023459571896326567)
ERR3518669_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 1.3079794594905681e-05)	(10.0, 1.3079794594905681e-05)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 1.3079794594905681e-05)	(14.0, 2.6159589189811362e-05)	(15.0, 1.3079794594905681e-05)	(16.0, 1.3079794594905681e-05)	(17.0, 3.923938378471705e-05)	(18.0, 3.923938378471705e-05)	(19.0, 5.2319178379622723e-05)	(20.0, 9.155856216433977e-05)	(21.0, 0.0001569575351388682)	(22.0, 0.00017003732973377387)	(23.0, 0.0002223565081133966)	(24.0, 0.00032699486487264203)	(25.0, 0.0007324684973147182)	(26.0, 0.0009940643892128317)	(27.0, 0.0038062202271175534)	(28.0, 0.004394810983888309)	(29.0, 0.0024851609730320795)	(30.0, 0.012805118908412662)	(31.0, 0.016271264476062666)	(32.0, 0.00978368635698945)	(33.0, 0.008501866486688693)	(34.0, 0.01744844598960418)	(35.0, 0.03046284161153533)	(36.0, 0.046446350606510076)	(37.0, 0.10254558962406053)	(38.0, 0.15945577590649518)	(39.0, 0.21552885533485583)	(40.0, 0.5781530806840209)	(41.0, 0.8985557290808305)	(42.0, 1.2082721852936023)	(43.0, 2.1492195286565217)	(44.0, 3.222769829622596)	(45.0, 4.100737962011045)	(46.0, 5.8455564013822725)	(47.0, 7.41647897161423)	(48.0, 8.263042517180311)	(49.0, 8.875490819292175)	(50.0, 8.966683147207856)	(51.0, 10.272478281001076)	(52.0, 10.742500699769012)	(53.0, 7.255937572756357)	(54.0, 4.718889054566287)	(55.0, 4.004627631327677)	(56.0, 3.0733200965812033)	(57.0, 2.317870400163236)	(58.0, 1.3897804948871082)	(59.0, 1.0420933949653255)	(60.0, 0.7146014978980769)	(61.0, 0.46653011361109586)	(62.0, 0.5055209812985096)	(63.0, 0.5080061422715417)	(64.0, 0.33885823857022146)	(65.0, 0.1816129479502654)	(66.0, 0.0849271063047226)	(67.0, 0.10585477765657168)	(68.0, 0.07928971483431825)	(69.0, 0.018193994281513803)	(70.0, 0.012622001784083983)	(71.0, 0.0030737517298028354)	(72.0, 0.0013210592540854739)	(73.0, 0.0010202239784026432)	(74.0, 0.0008501866486688693)	(75.0, 0.0007847876756943409)	(76.0, 0.0006278301405554728)	(77.0, 0.0003662342486573591)	(78.0, 0.00032699486487264203)	(79.0, 0.0001569575351388682)	(80.0, 5.2319178379622723e-05)	(81.0, 3.923938378471705e-05)	(82.0, 2.6159589189811362e-05)	(83.0, 2.6159589189811362e-05)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR3518669_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 6.494387031176695e-05)	(14.0, 7.793264437412033e-05)	(15.0, 1.2988774062353389e-05)	(16.0, 0.0)	(17.0, 2.5977548124706778e-05)	(18.0, 5.1955096249413556e-05)	(19.0, 6.494387031176695e-05)	(20.0, 7.793264437412033e-05)	(21.0, 0.00015586528874824066)	(22.0, 0.00016885406281059404)	(23.0, 0.00015586528874824066)	(24.0, 0.000298741803434128)	(25.0, 0.0006624274771800229)	(26.0, 0.0008832366362400304)	(27.0, 0.004000542411204844)	(28.0, 0.00463699234026016)	(29.0, 0.0025198221680965576)	(30.0, 0.013456369928598113)	(31.0, 0.01678149608856058)	(32.0, 0.009949400931762695)	(33.0, 0.008481669462716763)	(34.0, 0.016807473636685284)	(35.0, 0.030575574142779876)	(36.0, 0.04744799164977693)	(37.0, 0.09913032364388107)	(38.0, 0.14194132295339784)	(39.0, 0.1770629680180014)	(40.0, 0.5626347260589618)	(41.0, 0.8684164450348854)	(42.0, 1.08992699789426)	(43.0, 1.9472120635577084)	(44.0, 2.930722035559107)	(45.0, 3.692916286312066)	(46.0, 5.441127342460458)	(47.0, 7.028381510428167)	(48.0, 7.866131459901836)	(49.0, 8.603270365488516)	(50.0, 9.018131809040081)	(51.0, 10.676785268028548)	(52.0, 11.33512128137893)	(53.0, 7.765234662985475)	(54.0, 4.973323655830739)	(55.0, 4.162551390084578)	(56.0, 3.199654602520134)	(57.0, 2.4367199916456204)	(58.0, 1.4985148635737104)	(59.0, 1.1303090964541165)	(60.0, 0.7944323879757205)	(61.0, 0.5156023751791802)	(62.0, 0.5293704756852747)	(63.0, 0.5173428709035355)	(64.0, 0.3440336585895542)	(65.0, 0.18463542329635343)	(66.0, 0.08686892092901946)	(67.0, 0.10775486962128372)	(68.0, 0.07843920656255211)	(69.0, 0.01775565414323708)	(70.0, 0.012534166970171021)	(71.0, 0.003247193515588347)	(72.0, 0.00157164166154476)	(73.0, 0.0008832366362400304)	(74.0, 0.0006754162512423762)	(75.0, 0.0005325397365564889)	(76.0, 0.00040265199593295505)	(77.0, 0.00032471935155883473)	(78.0, 0.0002467867071847144)	(79.0, 0.00014287651468588729)	(80.0, 9.092141843647372e-05)	(81.0, 7.793264437412033e-05)	(82.0, 6.494387031176695e-05)	(83.0, 3.8966322187060166e-05)	(84.0, 2.5977548124706778e-05)	(85.0, 5.1955096249413556e-05)	(86.0, 3.8966322187060166e-05)	(87.0, 2.5977548124706778e-05)	(88.0, 3.8966322187060166e-05)	(89.0, 1.2988774062353389e-05)	(90.0, 1.2988774062353389e-05)	(91.0, 1.2988774062353389e-05)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 1.2988774062353389e-05)	(97.0, 2.5977548124706778e-05)	(98.0, 2.5977548124706778e-05)	(99.0, 1.2988774062353389e-05)	(100.0, 5.1955096249413556e-05)
ERR3518674_1	(0.0, 0.0)	(1.0, 1.1596795202452211e-05)	(2.0, 3.479038560735664e-05)	(3.0, 2.3193590404904422e-05)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 1.1596795202452211e-05)	(8.0, 2.3193590404904422e-05)	(9.0, 2.3193590404904422e-05)	(10.0, 3.479038560735664e-05)	(11.0, 2.3193590404904422e-05)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 1.1596795202452211e-05)	(15.0, 1.1596795202452211e-05)	(16.0, 0.0)	(17.0, 1.1596795202452211e-05)	(18.0, 3.479038560735664e-05)	(19.0, 3.479038560735664e-05)	(20.0, 8.117756641716549e-05)	(21.0, 0.00011596795202452212)	(22.0, 0.00017395192803678318)	(23.0, 0.0004638718080980885)	(24.0, 0.00040588783208582744)	(25.0, 0.00019714551844168758)	(26.0, 0.0006842109169446805)	(27.0, 0.005949155938857985)	(28.0, 0.006749334807827188)	(29.0, 0.002180197498061016)	(30.0, 0.002667262896564009)	(31.0, 0.005937559143655532)	(32.0, 0.007665481628820912)	(33.0, 0.007456739315176772)	(34.0, 0.010843003514292817)	(35.0, 0.027090113592928365)	(36.0, 0.08062092024744777)	(37.0, 0.1398573501415737)	(38.0, 0.17485647806257446)	(39.0, 0.21102688229902292)	(40.0, 0.3359359634246357)	(41.0, 0.4804320316471902)	(42.0, 0.8016400651647116)	(43.0, 1.5188438644603686)	(44.0, 2.479510782236307)	(45.0, 3.9097551313499417)	(46.0, 5.8438454416245165)	(47.0, 7.039440236611731)	(48.0, 8.644958548415229)	(49.0, 9.863294658794452)	(50.0, 8.37956589020711)	(51.0, 9.23753158967013)	(52.0, 12.26973403446011)	(53.0, 8.934402959873234)	(54.0, 4.788896578852641)	(55.0, 3.864202919794709)	(56.0, 2.9392425344471205)	(57.0, 2.285090510667196)	(58.0, 1.4510026125260231)	(59.0, 1.1453574781701927)	(60.0, 0.884557150862245)	(61.0, 0.6726257185374307)	(62.0, 0.5044837848970761)	(63.0, 0.3615068968460428)	(64.0, 0.20144792946179738)	(65.0, 0.14796350998808777)	(66.0, 0.07310619695625874)	(67.0, 0.1203399438158466)	(68.0, 0.10569319147514945)	(69.0, 0.014704736316709406)	(70.0, 0.008743983582648968)	(71.0, 0.0020758263412389458)	(72.0, 0.001194469905852578)	(73.0, 0.0007885820737667503)	(74.0, 0.0005914365553250628)	(75.0, 0.0006146301457299672)	(76.0, 0.0006262269409324195)	(77.0, 0.00034790385607356636)	(78.0, 0.00018554872323923538)	(79.0, 0.00011596795202452212)	(80.0, 9.277436161961769e-05)	(81.0, 0.00010437115682206989)	(82.0, 4.6387180809808845e-05)	(83.0, 3.479038560735664e-05)	(84.0, 1.1596795202452211e-05)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR3518674_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 1.1509339368523983e-05)	(3.0, 1.1509339368523983e-05)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 1.1509339368523983e-05)	(11.0, 2.3018678737047966e-05)	(12.0, 2.3018678737047966e-05)	(13.0, 2.3018678737047966e-05)	(14.0, 1.1509339368523983e-05)	(15.0, 3.4528018105571945e-05)	(16.0, 5.754669684261991e-05)	(17.0, 3.4528018105571945e-05)	(18.0, 4.603735747409593e-05)	(19.0, 3.4528018105571945e-05)	(20.0, 9.207471494819186e-05)	(21.0, 0.00013811207242228778)	(22.0, 0.00024169612673900364)	(23.0, 0.0005409389503206272)	(24.0, 0.0004949015928465313)	(25.0, 0.0003913175385298154)	(26.0, 0.0009207471494819186)	(27.0, 0.005892781756684279)	(28.0, 0.006652398155006861)	(29.0, 0.0023363958918103684)	(30.0, 0.0023479052311788924)	(31.0, 0.0053863708244692235)	(32.0, 0.008206158969757599)	(33.0, 0.007941444164281547)	(34.0, 0.011221605884310882)	(35.0, 0.027921657308039183)	(36.0, 0.08702211496540983)	(37.0, 0.15285553615336703)	(38.0, 0.1894667446846418)	(39.0, 0.21418880564823128)	(40.0, 0.32082283489760605)	(41.0, 0.4283661019570941)	(42.0, 0.6794883776389189)	(43.0, 1.3334375312190831)	(44.0, 2.225215673510427)	(45.0, 3.5276700631494435)	(46.0, 5.450627466163693)	(47.0, 6.718116482801134)	(48.0, 8.327778158864794)	(49.0, 9.690472430758664)	(50.0, 8.375311730456797)	(51.0, 9.424077261734807)	(52.0, 12.866785381665807)	(53.0, 9.465556920818969)	(54.0, 4.937840359938476)	(55.0, 3.9869617599897613)	(56.0, 3.058814105293882)	(57.0, 2.377702910804001)	(58.0, 1.5484895373199536)	(59.0, 1.2370468140076947)	(60.0, 0.9646898071909431)	(61.0, 0.7185165474375836)	(62.0, 0.5310984651605392)	(63.0, 0.3815461094059385)	(64.0, 0.21440748309623325)	(65.0, 0.15333892840684502)	(66.0, 0.07527107947014684)	(67.0, 0.12099768478129262)	(68.0, 0.10472347891419971)	(69.0, 0.014237052798864166)	(70.0, 0.0087816259381838)	(71.0, 0.002083190425702841)	(72.0, 0.0016573448690674535)	(73.0, 0.0011048965793783022)	(74.0, 0.0005869763077947231)	(75.0, 0.00034528018105571946)	(76.0, 0.00020716810863343168)	(77.0, 0.00021867744800195568)	(78.0, 0.0001956587692649077)	(79.0, 0.00013811207242228778)	(80.0, 0.00010358405431671584)	(81.0, 5.754669684261991e-05)	(82.0, 4.603735747409593e-05)	(83.0, 5.754669684261991e-05)	(84.0, 4.603735747409593e-05)	(85.0, 4.603735747409593e-05)	(86.0, 5.754669684261991e-05)	(87.0, 2.3018678737047966e-05)	(88.0, 1.1509339368523983e-05)	(89.0, 2.3018678737047966e-05)	(90.0, 2.3018678737047966e-05)	(91.0, 2.3018678737047966e-05)	(92.0, 1.1509339368523983e-05)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 2.3018678737047966e-05)	(99.0, 4.603735747409593e-05)	(100.0, 9.207471494819186e-05)
