Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ERR1756057_2	(1, 38.00514966347857)	(2, 37.38062787814382)	(3, 27.35905065533121)	(4, 25.537902940134607)	(5, 32.734183492738225)	(6, 32.671298264257885)	(7, 32.399256110520724)	(8, 34.56771165426851)	(9, 34.38210680127524)	(12, 34.88768597236982)	(17, 35.09498140276302)	(22, 34.1684298618491)	(27, 35.237729365922775)	(32, 35.238378114660186)	(37, 34.34267722479378)	(42, 33.307866677282696)	(47, 33.349882229249474)	(52, 32.90645134116721)	(57, 33.3372539903652)	(62, 33.76911950540507)	(67, 33.519723158151315)	(72, 33.70954133077038)	(77, 33.73218771967562)	(82, 32.60885011212606)	(87, 32.158593897955924)	(92, 32.20388943925468)	(97, 32.365783213130065)	(102, 31.807282718314468)	(107, 31.879527460337197)	(112, 31.69812044028935)	(117, 31.09563551734516)	(122, 30.793757125866893)	(127, 30.497028697378386)	(132, 30.744679562538543)	(137, 30.43566679471728)	(142, 30.045089087262596)	(147, 30.585519360221365)	(150, 30.91315300851756)
ERR1756062_1	(1, 34.982686560699904)	(2, 33.100056303867646)	(3, 32.46934470960198)	(4, 32.10941357356317)	(5, 30.902338776040537)	(6, 31.632500324830005)	(7, 32.019890424011436)	(8, 32.99223006626532)	(9, 32.94671272034302)	(12, 33.43053921780935)	(17, 33.72982329247694)	(22, 34.05416518688553)	(27, 34.34127419983541)	(32, 33.85472075037893)	(37, 32.004996729215826)	(42, 31.046469066710966)	(47, 30.750019822611)	(52, 31.16727123148622)	(57, 31.585096630501603)	(62, 31.478756107627987)	(67, 31.054097493161283)	(72, 31.163547141159494)	(77, 32.136623109177336)	(82, 32.39144424154439)	(87, 32.158836388875514)	(92, 31.692708116602752)	(97, 31.69299876853737)	(102, 31.56329849956545)	(107, 31.854043089241323)	(112, 31.578462731552452)	(117, 30.708286954789525)	(122, 30.67168442125011)	(127, 30.334908158521905)	(132, 30.791572154598015)	(137, 30.211275184241675)	(142, 28.919346659166173)	(147, 30.059897864331948)	(150, 30.12472723670246)
ERR1756062_2	(1, 37.88688552990602)	(2, 37.05174325436355)	(3, 29.720189267616615)	(4, 17.89130321798259)	(5, 31.776796309931136)	(6, 31.58143921347828)	(7, 32.00988565983802)	(8, 33.917625276105504)	(9, 33.716808870024686)	(12, 34.45554159989605)	(17, 35.14888085235393)	(22, 34.37896227640868)	(27, 35.38802243492572)	(32, 35.02547705920083)	(37, 34.15742277589448)	(42, 33.34458127566352)	(47, 33.33574526532893)	(52, 32.52941441730756)	(57, 33.063899674092355)	(62, 33.51043446088589)	(67, 32.96387606965807)	(72, 32.98621932552747)	(77, 33.33269497279487)	(82, 32.6721326471844)	(87, 32.27331122403018)	(92, 31.569816522474355)	(97, 31.145344175460252)	(102, 31.031192638226116)	(107, 31.435172002997852)	(112, 31.40855353680912)	(117, 30.766303005019143)	(122, 30.52890597408601)	(127, 29.85158742776074)	(132, 29.9067328414599)	(137, 29.820812281624363)	(142, 29.159124862192687)	(147, 29.437167843799536)	(150, 29.986034795642063)
ERR1756071_1	(1, 36.20610824748154)	(2, 34.26932379010065)	(3, 34.01051232451863)	(4, 34.028621704764234)	(5, 32.81103851169419)	(6, 34.370496063873276)	(7, 34.28109106189779)	(8, 34.31559240591321)	(9, 34.727673014865246)	(12, 35.584264171540674)	(17, 35.21107413895088)	(22, 34.668778647397495)	(27, 35.33581155921775)	(32, 34.38923904018283)	(37, 32.00253111544593)	(42, 30.89907988700852)	(47, 31.455425409664837)	(52, 30.972426590815758)	(57, 31.87905147014369)	(62, 32.14851047438465)	(67, 30.466512358750265)	(72, 32.03438783475538)	(77, 33.429812465781)	(82, 33.599738418757994)	(87, 33.563713098098596)	(92, 32.2348086893659)	(97, 32.34324813389706)	(102, 32.52802864144249)	(107, 32.70596457290981)	(112, 32.438739010446)	(117, 30.670534940182783)	(122, 30.006848367861842)	(127, 29.969048741734802)	(132, 30.69551985700732)	(137, 30.045736747232684)	(142, 29.55055757472)	(147, 30.14224537001246)	(150, 30.076069124473726)
ERR1756071_2	(1, 38.97026951106158)	(2, 38.13705531588359)	(3, 27.45839946833171)	(4, 24.559021346664625)	(5, 33.68653038479721)	(6, 33.62265710820866)	(7, 33.858005969849295)	(8, 35.92718451036502)	(9, 35.78183215451267)	(12, 36.44159573569143)	(17, 37.1153405029381)	(22, 36.129587979911705)	(27, 36.65587929668142)	(32, 35.9225735588412)	(37, 34.72276044316471)	(42, 34.03163338060706)	(47, 34.2003608940823)	(52, 32.78395031422137)	(57, 33.641276438504164)	(62, 34.12705027164814)	(67, 33.02669248797109)	(72, 33.35915991391554)	(77, 34.28632983016655)	(82, 33.77742545725666)	(87, 32.807290972439496)	(92, 31.894818099128145)	(97, 31.903548705781088)	(102, 31.75084773347204)	(107, 31.745363767664514)	(112, 31.111204452340463)	(117, 29.815836815472824)	(122, 30.032433477508544)	(127, 29.69422033497703)	(132, 30.121917026693602)	(137, 29.57410461031818)	(142, 29.123832282244017)	(147, 29.539203694561905)	(150, 29.61727515002199)
ERR1756073_1	(1, 35.10725187174773)	(2, 32.88338300288327)	(3, 32.71725443524268)	(4, 32.977436839800944)	(5, 30.81111711119666)	(6, 32.594069253124424)	(7, 33.02539621853662)	(8, 33.74243130318041)	(9, 33.40114203259603)	(12, 34.288113047484565)	(17, 33.987636730742295)	(22, 33.3980239065725)	(27, 33.99293409175198)	(32, 33.06431294893626)	(37, 30.21018902138595)	(42, 28.459813730954373)	(47, 29.790510863639703)	(52, 31.268967054647067)	(57, 31.438731831852408)	(62, 31.310526178663928)	(67, 30.994900687842925)	(72, 31.86641249917517)	(77, 33.11680826542061)	(82, 33.3191990713779)	(87, 33.318054792151464)	(92, 32.57997927444181)	(97, 32.676222986271924)	(102, 32.72824252127084)	(107, 32.836095286076954)	(112, 32.40493133634241)	(117, 30.538109191118412)	(122, 30.371564111426135)	(127, 30.003785866100877)	(132, 31.268906720769916)	(137, 30.25052749850847)	(142, 27.415439364256144)	(147, 29.43713648446423)	(150, 30.170097737456075)
ERR1756073_2	(1, 38.270496287336954)	(2, 37.44501831885825)	(3, 27.232640250042063)	(4, 30.57612743124592)	(5, 33.47626652947711)	(6, 33.05124787586694)	(7, 32.78146073404048)	(8, 35.381500904270645)	(9, 35.07688458722886)	(12, 35.43173994356788)	(17, 35.24541455941802)	(22, 34.02431990302765)	(27, 35.56103346726347)	(32, 35.65381596293416)	(37, 34.24566067506622)	(42, 32.13821440886336)	(47, 32.49648688320283)	(52, 31.87278930020498)	(57, 32.56056244360288)	(62, 33.36344026695918)	(67, 32.544795159947576)	(72, 33.285934043147584)	(77, 34.08289468743972)	(82, 32.723050935597115)	(87, 32.62756718925609)	(92, 32.43988315137531)	(97, 32.1830400997479)	(102, 32.15915898486165)	(107, 32.22051716183804)	(112, 31.83627084608286)	(117, 30.834594995435474)	(122, 30.924552923586795)	(127, 29.81161855563434)	(132, 30.1948639172649)	(137, 29.83338168591892)	(142, 28.248601391807533)	(147, 28.936925879317933)	(150, 29.73784757726746)
ERR1756075_1	(1, 34.5791840832903)	(2, 31.735089780707987)	(3, 31.770785237061016)	(4, 32.21767795545783)	(5, 29.724561532938786)	(6, 31.773654369015894)	(7, 31.760196709630172)	(8, 33.044995618478325)	(9, 32.5770886902759)	(12, 33.91090558045716)	(17, 33.58140615356379)	(22, 33.41681838547674)	(27, 34.127992795230895)	(32, 33.529697012387196)	(37, 32.010368843935495)	(42, 30.29339985897053)	(47, 30.703881810807907)	(52, 31.54331540802545)	(57, 31.261774007479612)	(62, 31.223715945566518)	(67, 30.58171338553409)	(72, 31.47780856330802)	(77, 32.424352779568345)	(82, 32.552985163564905)	(87, 32.64582440313204)	(92, 31.577030679205187)	(97, 32.00792560433244)	(102, 32.21937301565926)	(107, 32.267451898213416)	(112, 32.074121166225794)	(117, 29.545337916634406)	(122, 29.49503338997288)	(127, 29.82999951176786)	(132, 30.82121265697266)	(137, 29.71310490958849)	(142, 28.426383872056057)	(147, 29.494867528717634)	(150, 29.970190789883937)
ERR1756075_2	(1, 38.50062618872393)	(2, 37.6375770814927)	(3, 33.85949530628366)	(4, 26.122876041623556)	(5, 33.717390952292696)	(6, 33.71107148448114)	(7, 33.93145392744488)	(8, 35.647808429435905)	(9, 35.44812350313004)	(12, 35.5401225026676)	(17, 35.58555465385979)	(22, 34.34063029133971)	(27, 35.6838106822758)	(32, 35.29016944838221)	(37, 34.30675827535416)	(42, 33.92424375644281)	(47, 33.723138651938186)	(52, 32.55002962512223)	(57, 32.80856948229416)	(62, 33.5554491553071)	(67, 33.086311425101144)	(72, 33.3517631341001)	(77, 33.79561659568587)	(82, 32.89280652772419)	(87, 32.68031905198336)	(92, 32.45025946305791)	(97, 32.450704527936)	(102, 32.31751883288872)	(107, 32.199969022756335)	(112, 32.11580885114312)	(117, 31.21468103669698)	(122, 30.923919176659773)	(127, 30.373873120529588)	(132, 30.749656407644597)	(137, 30.15761526777601)	(142, 28.975101345488213)	(147, 29.34659485969157)	(150, 29.95186810607843)
ERR1756080_1	(1, 38.71739006491444)	(2, 38.47162297942982)	(3, 38.21570963468876)	(4, 38.430305646526925)	(5, 38.13254333244234)	(6, 38.170427241702804)	(7, 38.114894927758904)	(8, 37.997082663543)	(9, 38.437071053432426)	(12, 38.299871385446046)	(17, 37.88837559892399)	(22, 36.94029352551225)	(27, 36.60700930808035)	(32, 35.939808453817086)	(37, 34.837256843505514)	(42, 35.08954427524147)	(47, 35.075836756490986)	(52, 34.30635645095759)	(57, 34.5370807724896)	(62, 34.43714912562055)	(67, 33.81662507699089)	(72, 33.65088665830822)	(77, 33.29310258254618)	(82, 33.08258721840626)	(87, 32.90025950545307)	(92, 32.13317449356405)	(97, 32.05403735994639)	(102, 32.02361759323592)	(107, 32.02913112407175)	(112, 31.600212773433242)	(117, 30.660699763202835)	(122, 30.294467376892733)	(127, 29.916241633135733)	(132, 29.610091504346975)	(137, 29.571168920652404)	(142, 29.393992141833923)	(147, 29.630272738522354)	(150, 30.054071393463452)
ERR1756080_2	(1, 39.59215858463274)	(2, 39.378428888442976)	(3, 36.82277181023689)	(4, 37.961636285149645)	(5, 38.30116686053873)	(6, 38.19917485285592)	(7, 38.02820042545724)	(8, 38.654641415663434)	(9, 38.75489486852364)	(12, 38.55563871527611)	(17, 38.358274980433855)	(22, 37.61084316206693)	(27, 37.22761725434213)	(32, 36.502914725737185)	(37, 35.74684442755912)	(42, 35.61872613774031)	(47, 35.28030879605451)	(52, 34.416353856253465)	(57, 34.267846631729846)	(62, 34.100375253704)	(67, 33.65059482002904)	(72, 33.410816190585344)	(77, 33.56235261397527)	(82, 33.44436437270464)	(87, 32.849988306947544)	(92, 31.717887914881146)	(97, 31.74623779611761)	(102, 31.49175070423845)	(107, 31.519560414906795)	(112, 30.98925888720936)	(117, 29.722464265608522)	(122, 29.17024170774123)	(127, 29.227608609719972)	(132, 29.557798049096647)	(137, 29.258025312467357)	(142, 28.75761359836478)	(147, 28.9111510873493)	(150, 29.595477588697328)
ERR1756084_1	(1, 34.62093759783444)	(2, 31.865628053620387)	(3, 31.911456472173118)	(4, 32.33949617832985)	(5, 29.88436404056631)	(6, 31.906036246572828)	(7, 31.931618667838837)	(8, 33.17675422091372)	(9, 32.734739408581916)	(12, 34.02675422091372)	(17, 33.731673376066894)	(22, 33.61766380054581)	(27, 34.326729554776215)	(32, 33.5673889320614)	(37, 32.08301460792451)	(42, 30.541405417260403)	(47, 31.006332494362777)	(52, 31.511759154790315)	(57, 31.35933476868924)	(62, 31.29855099224296)	(67, 30.783425620617482)	(72, 31.65573186477433)	(77, 32.54266716847708)	(82, 32.92183512978428)	(87, 32.89010443921254)	(92, 31.738757591736977)	(97, 32.20407960895538)	(102, 32.49260181133645)	(107, 32.599132362916336)	(112, 32.382986793056865)	(117, 29.985049247324422)	(122, 29.82914880274216)	(127, 29.84576048691897)	(132, 30.92504444126834)	(137, 29.97509081564463)	(142, 28.54973413997841)	(147, 29.697983785705798)	(150, 30.075784291139126)
ERR1756084_2	(1, 38.53162799669853)	(2, 37.692711314483766)	(3, 33.97042672417882)	(4, 26.171445467281)	(5, 33.82151203422901)	(6, 33.84436220641762)	(7, 34.04018999250529)	(8, 35.755260528171576)	(9, 35.55142099088302)	(12, 35.63827409770953)	(17, 35.668249621311546)	(22, 34.45530922798152)	(27, 35.77134000373154)	(32, 35.306346254751716)	(37, 34.259227746726765)	(42, 33.969576702936095)	(47, 33.655112239753386)	(52, 32.567840128917695)	(57, 32.8720691809865)	(62, 33.500372107070504)	(67, 33.130325267954035)	(72, 33.34768593732694)	(77, 33.76233696940875)	(82, 33.198367044016564)	(87, 32.83230154170675)	(92, 32.42073921843087)	(97, 32.518887383058896)	(102, 32.541757230625066)	(107, 32.542351540264505)	(112, 32.35970289214665)	(117, 31.486957192629415)	(122, 31.21714062968396)	(127, 30.542476609216106)	(132, 30.998235437968777)	(137, 30.408318837129627)	(142, 29.109918945923006)	(147, 29.56689151753984)	(150, 29.879207898617466)
ERR1756086_1	(1, 35.82596118226355)	(2, 33.97605143509635)	(3, 33.51938805665741)	(4, 34.004972577290694)	(5, 31.97702680391202)	(6, 33.786102867417824)	(7, 33.68876855177849)	(8, 34.70946843093265)	(9, 34.339618426839706)	(12, 34.901164615339795)	(17, 34.543796002236554)	(22, 34.533494969844035)	(27, 35.08867337354128)	(32, 34.08880077552101)	(37, 31.813354746117938)	(42, 30.879145566416618)	(47, 31.22196658182458)	(52, 31.859161676628503)	(57, 31.39881202752422)	(62, 32.04981601347416)	(67, 32.02567139403136)	(72, 31.99177208823563)	(77, 33.16722848221289)	(82, 33.88399311655429)	(87, 33.85640265029066)	(92, 32.92754099595758)	(97, 32.894968644232975)	(102, 33.110041710368534)	(107, 33.17708912843451)	(112, 32.96039905260142)	(117, 31.386558844612473)	(122, 30.854146250697266)	(127, 30.458179032116856)	(132, 31.346610522296647)	(137, 30.26898291507883)	(142, 28.795884989765575)	(147, 30.158079099488372)	(150, 30.567905287122485)
ERR1756086_2	(1, 38.52430652387156)	(2, 37.555493352091496)	(3, 31.330121414687138)	(4, 27.992497429771365)	(5, 34.148521060613)	(6, 33.96787040775411)	(7, 34.365307532538885)	(8, 36.04313128075776)	(9, 35.896923772776525)	(12, 36.00683368643627)	(17, 35.93913851208389)	(22, 34.970023295081674)	(27, 36.206249020122016)	(32, 35.903649828606916)	(37, 34.729541431690265)	(42, 34.35394876973311)	(47, 34.12377225385275)	(52, 33.16260266382093)	(57, 33.55277235665984)	(62, 34.17245208704249)	(67, 33.52114988114575)	(72, 33.69786816181612)	(77, 34.25858023038681)	(82, 33.71652589197299)	(87, 33.39132459985186)	(92, 32.69512188386268)	(97, 32.52687207903188)	(102, 32.68675835252382)	(107, 32.62055357097069)	(112, 32.16755017854923)	(117, 31.278997214069165)	(122, 31.205530543284745)	(127, 30.786753320261806)	(132, 31.05934556200191)	(137, 30.574326780963123)	(142, 29.59905316545782)	(147, 29.943481000332447)	(150, 30.407704172906826)
ERR1756092_1	(1, 35.17133041159349)	(2, 32.323749561835854)	(3, 31.986221795301333)	(4, 33.1336821862309)	(5, 31.234835647291902)	(6, 33.0382088818051)	(7, 32.77498310284124)	(8, 34.00193954206279)	(9, 33.66112142908325)	(12, 34.36926556910986)	(17, 34.01309650843696)	(22, 32.94481397632267)	(27, 33.16783749290706)	(32, 31.915342657729347)	(37, 27.183996973888647)	(42, 29.62676628110976)	(47, 30.809984047828596)	(52, 30.906210386060486)	(57, 31.329286163548574)	(62, 31.630766452667974)	(67, 29.551311570108417)	(72, 31.076803890103058)	(77, 32.76911251196117)	(82, 33.38240324363722)	(87, 33.19378615180697)	(92, 31.648161614870254)	(97, 32.2277026798178)	(102, 32.197137304766564)	(107, 32.430271786952325)	(112, 32.45055134938344)	(117, 31.23403143337442)	(122, 30.84156329678613)	(127, 29.91115142912333)	(132, 31.120326514582143)	(137, 30.27312227694434)	(142, 26.749824852372306)	(147, 28.99162364934017)	(150, 29.885682720073056)
ERR1756092_2	(1, 38.52313700351887)	(2, 37.64419909404116)	(3, 25.52795632495996)	(4, 31.94954479344797)	(5, 33.720761137115844)	(6, 33.45104665552455)	(7, 33.101432336804436)	(8, 35.6129272463538)	(9, 35.29764659858742)	(12, 35.6113490807752)	(17, 35.727624772687214)	(22, 34.640869240199166)	(27, 35.40822683443108)	(32, 35.18556666647025)	(37, 33.19954582895396)	(42, 33.374205437378365)	(47, 33.49618130650091)	(52, 32.64165963554298)	(57, 33.52583311124535)	(62, 33.87840671233372)	(67, 31.849541851629358)	(72, 32.251151393068916)	(77, 33.865461008511424)	(82, 33.486204244855976)	(87, 32.8336239021599)	(92, 31.72271116316505)	(97, 31.992216708018237)	(102, 31.66501240063884)	(107, 31.84325517171036)	(112, 31.399759849615283)	(117, 30.09063291197406)	(122, 30.38573829703781)	(127, 29.385612485754365)	(132, 29.7792815027956)	(137, 29.116582997127313)	(142, 27.337370491302686)	(147, 28.176553252064615)	(150, 29.275943003296582)
ERR1756095_1	(1, 35.20792208765245)	(2, 33.048569640650506)	(3, 32.635251770471356)	(4, 33.07787119220708)	(5, 30.943516924872497)	(6, 32.84693376838404)	(7, 32.837432159632094)	(8, 33.81211845564034)	(9, 33.3798965628954)	(12, 34.18754512578234)	(17, 33.695257110113765)	(22, 33.32808177039748)	(27, 33.334551601945485)	(32, 32.87969911190506)	(37, 31.270833768241733)	(42, 31.172399733657254)	(47, 30.631370936571564)	(52, 31.199264124895866)	(57, 32.240996236207)	(62, 32.73772804001976)	(67, 32.00919085951089)	(72, 32.312582847451516)	(77, 33.173497755076184)	(82, 33.29447265075121)	(87, 33.38670951032543)	(92, 32.982606848974136)	(97, 33.08634353726215)	(102, 32.639899130033)	(107, 32.85819451323718)	(112, 32.670163555581794)	(117, 31.92068595863476)	(122, 31.16030578942547)	(127, 30.932069284352934)	(132, 31.115916590748792)	(137, 30.314048880792512)	(142, 29.485371189647328)	(147, 30.3390582712836)	(150, 30.305107577735924)
ERR1756095_2	(1, 38.29123317247573)	(2, 37.41467599661893)	(3, 33.11236464903459)	(4, 22.72923897432434)	(5, 33.05261869360267)	(6, 33.08559256839966)	(7, 33.30847304166504)	(8, 35.04317512444216)	(9, 34.896483750497296)	(12, 35.3173672397109)	(17, 35.42399905448229)	(22, 34.06928724215912)	(27, 34.96949945601074)	(32, 34.68854157338925)	(37, 34.32196044160539)	(42, 33.84328087391961)	(47, 33.651430935394394)	(52, 32.39393628333016)	(57, 33.32126077471895)	(62, 34.23124258205609)	(67, 33.46139229610727)	(72, 33.63288675371487)	(77, 34.1756399994321)	(82, 33.54906184887113)	(87, 33.219380752269146)	(92, 32.89874491909976)	(97, 32.80459459325765)	(102, 32.41784926729637)	(107, 32.49075666220156)	(112, 32.406002902581726)	(117, 31.692454790475047)	(122, 31.307406222923866)	(127, 30.769980069822584)	(132, 30.84154247863403)	(137, 30.293530129831243)	(142, 29.547407311268962)	(147, 29.886207183648423)	(150, 30.103600305164484)
ERR1756101_1	(1, 35.44051379115026)	(2, 32.86803711827546)	(3, 33.04006577981245)	(4, 33.500181815215136)	(5, 31.29946714156179)	(6, 33.13761547014384)	(7, 33.09768838270704)	(8, 34.18752141573447)	(9, 33.86107452792145)	(12, 34.59026496071159)	(17, 34.200792527860855)	(22, 33.727744069444086)	(27, 34.172837273051485)	(32, 33.340475336299605)	(37, 29.767257996341858)	(42, 30.442273562882377)	(47, 31.01114985514791)	(52, 31.829182794336013)	(57, 32.12596369998833)	(62, 31.902351874252552)	(67, 31.080390518876573)	(72, 31.253032628979252)	(77, 32.76788422148769)	(82, 33.214373772913824)	(87, 33.2861486858944)	(92, 32.416293130398984)	(97, 32.519423490305925)	(102, 32.39795761421946)	(107, 32.56678325017624)	(112, 32.35320992766604)	(117, 30.21935385251955)	(122, 30.393485914412587)	(127, 29.57529388814181)	(132, 30.5698223379461)	(137, 30.127614684281262)	(142, 27.395034799077592)	(147, 28.782272789082697)	(150, 29.30379237384861)
ERR1756101_2	(1, 38.24411023596352)	(2, 37.43348826476025)	(3, 20.89456465745314)	(4, 29.41509579097777)	(5, 32.36005589652383)	(6, 31.878596386539147)	(7, 31.765296370455495)	(8, 34.581413589988045)	(9, 34.23644369439193)	(12, 35.03968536643924)	(17, 35.31021428554779)	(22, 33.98134925537345)	(27, 35.374238415690186)	(32, 35.31326303075034)	(37, 33.386275476235376)	(42, 33.092539096478006)	(47, 33.32119167565479)	(52, 32.47211696054102)	(57, 33.042354339748464)	(62, 33.44258019084893)	(67, 32.37046329823403)	(72, 32.297987862673075)	(77, 33.41437096500006)	(82, 32.33047584811381)	(87, 32.04960436393902)	(92, 31.671919899280304)	(97, 31.5320651613771)	(102, 31.36368831382572)	(107, 31.463056904675916)	(112, 31.096958219255175)	(117, 29.69964990224542)	(122, 30.002156928707656)	(127, 28.897584074585932)	(132, 29.262254210900284)	(137, 29.039528465519954)	(142, 27.381202248033837)	(147, 27.856485449618)	(150, 28.881866158554764)
ERR1756105_1	(1, 38.98452569719915)	(2, 38.83174044564517)	(3, 38.60759553330249)	(4, 38.24770667205462)	(5, 38.299039595280846)	(6, 38.71674187801458)	(7, 38.488768092629016)	(8, 39.0123036229725)	(9, 38.812496490797386)	(12, 38.910282978000524)	(17, 38.505415544917184)	(22, 38.22497060466481)	(27, 37.99973205060793)	(32, 37.665095566273315)	(37, 36.12598996937957)	(42, 36.08234739575297)	(47, 36.39434090363049)	(52, 36.36550400947611)	(57, 36.444522800649075)	(62, 36.33721418147417)	(67, 35.95716370204265)	(72, 35.982653313014815)	(77, 36.12788614212694)	(82, 35.81195535412983)	(87, 35.56336185658795)	(92, 34.93483090763736)	(97, 34.74738242478641)	(102, 34.5407102059153)	(107, 34.4638654388641)	(112, 34.17982750475632)	(117, 33.14451230420324)	(122, 32.55192891499571)	(127, 31.709585250222467)	(132, 31.87844777812246)	(137, 31.64164798544926)	(142, 30.76685679348646)	(147, 30.913141822366633)	(150, 30.436392917837473)
ERR1756105_2	(1, 39.62669481678991)	(2, 39.38713728164563)	(3, 39.27154220079975)	(4, 39.35995504941982)	(5, 38.86023066270548)	(6, 38.901400115491185)	(7, 38.8663388268833)	(8, 39.216873229773775)	(9, 39.40311035228091)	(12, 39.25434909568105)	(17, 38.95701826178795)	(22, 38.544219846369664)	(27, 38.45988402520806)	(32, 37.76464602479788)	(37, 36.77830737325765)	(42, 36.552168977908195)	(47, 36.90508797498096)	(52, 36.6825252091078)	(57, 36.490383749817255)	(62, 36.07354850680397)	(67, 35.86491350842385)	(72, 35.725383914471024)	(77, 35.86733546116169)	(82, 35.29410253904577)	(87, 34.753521668294596)	(92, 34.27577656547309)	(97, 34.03888357044838)	(102, 33.68967670376581)	(107, 33.43991158229461)	(112, 33.16834594199722)	(117, 32.46311774688464)	(122, 31.972660377672668)	(127, 31.052429010845508)	(132, 31.10067793867027)	(137, 30.81076846474906)	(142, 29.90242596809273)	(147, 29.777580764094715)	(150, 30.17498253329387)
ERR1756107_1	(1, 36.07031983649119)	(2, 34.53247685861065)	(3, 34.13180727740469)	(4, 34.56962737036482)	(5, 32.70979356223515)	(6, 33.82200069443896)	(7, 34.20561114574538)	(8, 35.11706228644029)	(9, 34.78353824543682)	(12, 35.2067530243606)	(17, 34.96357628175283)	(22, 34.69747082172647)	(27, 34.78623235296438)	(32, 33.78526094794015)	(37, 31.320969378865193)	(42, 31.85957905057443)	(47, 32.52170236430702)	(52, 32.37281526434707)	(57, 31.706534695546377)	(62, 32.48125115767705)	(67, 31.041331647351086)	(72, 33.251862818242614)	(77, 34.255675194272825)	(82, 34.44450754009256)	(87, 34.05447964351915)	(92, 33.20917623449593)	(97, 33.47799759638416)	(102, 33.15424785729888)	(107, 33.50410881882381)	(112, 33.377333153601114)	(117, 31.94050142077665)	(122, 31.853933587446136)	(127, 31.303584886295873)	(132, 32.12806035518522)	(137, 31.04683602263853)	(142, 27.905221799653653)	(147, 30.55312271351727)	(150, 31.254355959024178)
ERR1756107_2	(1, 38.10030697358764)	(2, 37.3447771087665)	(3, 29.489032993742157)	(4, 24.48557460878623)	(5, 33.05009232881685)	(6, 32.80531443091516)	(7, 32.797044294158034)	(8, 34.346988660127366)	(9, 34.76529146708123)	(12, 35.221738306989366)	(17, 35.394178155159764)	(22, 34.5312051672572)	(27, 35.43941020036142)	(32, 35.14916018132022)	(37, 33.52747156047572)	(42, 33.772534935059255)	(47, 34.01608611218403)	(52, 32.93800119323619)	(57, 33.153859284844124)	(62, 33.66507031309643)	(67, 32.90635020317293)	(72, 33.53830066111493)	(77, 34.31493653461003)	(82, 33.869335645578225)	(87, 33.22384608117486)	(92, 32.56348025282927)	(97, 32.60437796046354)	(102, 32.33703420124401)	(107, 32.51247480674131)	(112, 32.150879653437116)	(117, 31.129592854500164)	(122, 31.044939295933112)	(127, 29.94394212117253)	(132, 30.235208509553814)	(137, 29.740217220767136)	(142, 28.116830835035522)	(147, 28.60221354607281)	(150, 29.484419625469137)
ERR1756111_1	(1, 35.49812061730361)	(2, 33.000154658131066)	(3, 33.16983524899386)	(4, 33.61907931441769)	(5, 31.4317470755293)	(6, 33.29030591378325)	(7, 33.20743435907952)	(8, 34.309970408744256)	(9, 33.995021153795484)	(12, 34.71446901281142)	(17, 34.34919812623082)	(22, 33.830940332893036)	(27, 34.23676830951789)	(32, 33.42325445918035)	(37, 29.761856885908365)	(42, 30.623829438487427)	(47, 31.101798097128743)	(52, 31.856673752764074)	(57, 32.1851086275788)	(62, 31.948572487658698)	(67, 31.157550786928965)	(72, 31.137483848555455)	(77, 32.739573868118605)	(82, 33.24551913648217)	(87, 33.20247359627983)	(92, 32.257033781055625)	(97, 32.49793656823823)	(102, 32.3151170997519)	(107, 32.41970632908602)	(112, 32.30985716565137)	(117, 30.18206214247511)	(122, 30.343144678248006)	(127, 29.38086178967199)	(132, 30.618417528983183)	(137, 29.967755853461263)	(142, 27.097391584506983)	(147, 28.63372028129985)	(150, 29.117991327056348)
ERR1756111_2	(1, 38.153593854000434)	(2, 37.31754751155067)	(3, 21.176387025672103)	(4, 29.297641291658888)	(5, 32.40547581433234)	(6, 31.911734886177342)	(7, 31.71518616829325)	(8, 34.56813148919741)	(9, 34.18257220529893)	(12, 34.95240837078542)	(17, 35.121840133899575)	(22, 33.8131809969836)	(27, 35.17475796002488)	(32, 35.101454687181146)	(37, 33.14488763692394)	(42, 32.96880974863605)	(47, 33.17719712549766)	(52, 32.30557073141018)	(57, 32.884283142756)	(62, 33.2421646014149)	(67, 32.138129966217235)	(72, 31.940916927188447)	(77, 33.068085880081426)	(82, 32.1167566449831)	(87, 31.853577987091285)	(92, 31.32424222148274)	(97, 31.288163981099054)	(102, 31.085010283006955)	(107, 31.154456258019707)	(112, 30.854290451240196)	(117, 29.37613102796613)	(122, 29.68354907881614)	(127, 28.40288868282435)	(132, 29.05492479281736)	(137, 28.706188253581804)	(142, 27.14377006353403)	(147, 27.582880612245248)	(150, 28.708241906743424)
