Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR562471_1	(1.0, 20.81832101028753)	(2.0, 3.465512798232526)	(3.0, 2.006717607308865)	(4.0, 1.328290844646677)	(5.0, 1.038516411512353)	(6.0, 0.8780335137217848)	(7.0, 0.7572016789988508)	(8.0, 0.6754133443334698)	(9.0, 0.5187369315253452)	('>10', 9.88867644310346)	('>50', 4.538745202125516)	('>100', 10.05468849708927)	('>500', 5.9780575332592205)	('>1k', 8.023780643500018)	('>5k', 1.9606875960353518)	('>10k+', 28.06861994431977)
ERR562471_2	(1.0, 23.359935836663396)	(2.0, 3.4695892446094203)	(3.0, 1.9333165624474025)	(4.0, 1.3517067564576153)	(5.0, 1.038668322690334)	(6.0, 0.8762384386826894)	(7.0, 0.7497087728120531)	(8.0, 0.6429268516352385)	(9.0, 0.5829744533753473)	('>10', 9.032865280354686)	('>50', 4.4148169542070566)	('>100', 11.742077115068453)	('>500', 4.296805111735589)	('>1k', 15.824720083862681)	('>5k', 8.410621020050582)	('>10k+', 12.273029195347458)
ERR562498_1	(1.0, 1.7507681508154072)	(2.0, 0.5777031704602529)	(3.0, 0.4003666746156589)	(4.0, 0.3097919187190017)	(5.0, 0.25315925561177494)	(6.0, 0.20065215074414758)	(7.0, 0.17939927496439362)	(8.0, 0.1637721604204569)	(9.0, 0.13642470996856762)	('>10', 2.1590733996193863)	('>50', 1.1135569281718434)	('>100', 4.293643483633879)	('>500', 2.6457642549757514)	('>1k', 11.24098979643183)	('>5k', 7.0293261556954425)	('>10k+', 67.54560851515221)
ERR562498_2	(1.0, 2.361323148648032)	(2.0, 0.6454883318791097)	(3.0, 0.4341849653714454)	(4.0, 0.3189518106847887)	(5.0, 0.24865363132080495)	(6.0, 0.20667477187846164)	(7.0, 0.18620109136116092)	(8.0, 0.1610387817177608)	(9.0, 0.14065887378298206)	('>10', 2.1438287816176906)	('>50', 1.1443693395708348)	('>100', 4.195041509231165)	('>500', 2.7651971709358905)	('>1k', 10.915034832976886)	('>5k', 7.397531489994592)	('>10k+', 66.7358214690284)
ERR562500_1	(1.0, 2.309147270530132)	(2.0, 0.8620991611061489)	(3.0, 0.5741672358535176)	(4.0, 0.42579554808315384)	(5.0, 0.32837702937004154)	(6.0, 0.25022329637997165)	(7.0, 0.22718217481917372)	(8.0, 0.1939613653479045)	(9.0, 0.16944254715494142)	('>10', 2.935800101577961)	('>50', 1.50188707332878)	('>100', 5.572777106429185)	('>500', 3.8644503406364383)	('>1k', 14.772861608784742)	('>5k', 10.498706194504281)	('>10k+', 55.51312194609363)
ERR562500_2	(1.0, 3.657682271143102)	(2.0, 1.099625212350479)	(3.0, 0.7081450638364946)	(4.0, 0.5313140335207271)	(5.0, 0.4296266134258043)	(6.0, 0.3654836336888562)	(7.0, 0.30188794900085814)	(8.0, 0.26357729557435333)	(9.0, 0.24283481321914568)	('>10', 4.093274400602462)	('>50', 2.1800403684828105)	('>100', 6.750610781274628)	('>500', 3.8676793814252437)	('>1k', 16.17262342597944)	('>5k', 9.962083399008739)	('>10k+', 49.37351135746685)
ERR562516_1	(1.0, 2.8496884235867377)	(2.0, 0.8620315237151739)	(3.0, 0.4991634075063753)	(4.0, 0.3623510627516758)	(5.0, 0.2755894926464657)	(6.0, 0.2190238444372287)	(7.0, 0.2077520790719511)	(8.0, 0.1820028169072344)	(9.0, 0.15542626921112118)	('>10', 2.8687159908088575)	('>50', 1.8458808419284853)	('>100', 6.356551791176586)	('>500', 5.651187464969628)	('>1k', 19.04659478934208)	('>5k', 6.884566781590415)	('>10k+', 51.73347342034999)
ERR562516_2	(1.0, 4.949545923653955)	(2.0, 1.0578913732733)	(3.0, 0.6533487484204017)	(4.0, 0.47982560820998166)	(5.0, 0.35004519047215255)	(6.0, 0.2909976856687259)	(7.0, 0.25263231915021234)	(8.0, 0.2117850960375091)	(9.0, 0.20568386524345977)	('>10', 3.4925926921732584)	('>50', 2.0104072519849683)	('>100', 6.771332074480517)	('>500', 4.825659915327326)	('>1k', 17.316533921809107)	('>5k', 7.494689860995349)	('>10k+', 49.637028473099775)
ERR562517_1	(1.0, 2.157873113568204)	(2.0, 0.7083949503351107)	(3.0, 0.4298730419226967)	(4.0, 0.3438984335381574)	(5.0, 0.2641928070149907)	(6.0, 0.2270267002654242)	(7.0, 0.20491734459361888)	(8.0, 0.1813526895611377)	(9.0, 0.1496159688879386)	('>10', 2.782588350664456)	('>50', 1.6532760467800383)	('>100', 5.585718811535374)	('>500', 4.041366324596686)	('>1k', 12.381295149263337)	('>5k', 5.788117368773977)	('>10k+', 63.100492898698846)
ERR562517_2	(1.0, 3.500498719896293)	(2.0, 0.8887401249542421)	(3.0, 0.5653838016225469)	(4.0, 0.4352464549467304)	(5.0, 0.3341591224320963)	(6.0, 0.282775860389774)	(7.0, 0.24488210395986956)	(8.0, 0.2091153235186452)	(9.0, 0.2125856527633336)	('>10', 3.352282077316697)	('>50', 1.833733167503837)	('>100', 5.9915234409545866)	('>500', 4.27796441681117)	('>1k', 11.861081600874074)	('>5k', 6.801229616013667)	('>10k+', 59.208798516042435)
ERR562530_1	(1.0, 3.851269640961409)	(2.0, 1.0697250359994133)	(3.0, 0.6947853957573067)	(4.0, 0.523484702152626)	(5.0, 0.4306860697517261)	(6.0, 0.355148834976409)	(7.0, 0.3169096577655599)	(8.0, 0.27104245815772804)	(9.0, 0.2523191304560429)	('>10', 4.03973131578396)	('>50', 1.960352223411623)	('>100', 5.901315508938545)	('>500', 3.239977746811979)	('>1k', 15.924586471186968)	('>5k', 7.460354502088122)	('>10k+', 53.708311305800585)
ERR562530_2	(1.0, 9.356281121741969)	(2.0, 1.5878797235585784)	(3.0, 0.9305404251594543)	(4.0, 0.6665436281169607)	(5.0, 0.5169642913618078)	(6.0, 0.42182090281280127)	(7.0, 0.3602361040949313)	(8.0, 0.35115457668056077)	(9.0, 0.2935817863918148)	('>10', 5.045310213003206)	('>50', 2.6613307493500566)	('>100', 7.040532410299336)	('>500', 4.0142766096440265)	('>1k', 14.428155378880145)	('>5k', 8.187194318706368)	('>10k+', 44.138197760197976)
ERR562532_1	(1.0, 3.175719328956623)	(2.0, 0.949299552799575)	(3.0, 0.5909003305391727)	(4.0, 0.4445556497380754)	(5.0, 0.35382459801291566)	(6.0, 0.31274383944212775)	(7.0, 0.27488769955485326)	(8.0, 0.23358607669067394)	(9.0, 0.21587276036068903)	('>10', 3.6666123074482)	('>50', 1.7798128218647191)	('>100', 5.513479528786528)	('>500', 3.0200983478330894)	('>1k', 11.055936452865998)	('>5k', 9.166044867175039)	('>10k+', 59.246625837931724)
ERR562532_2	(1.0, 5.366662997280944)	(2.0, 1.178366783911589)	(3.0, 0.7256212171318097)	(4.0, 0.5390724734968722)	(5.0, 0.43874657489219265)	(6.0, 0.3555051400118548)	(7.0, 0.31144848888903875)	(8.0, 0.2743719972507292)	(9.0, 0.2605206831741689)	('>10', 4.261263410795234)	('>50', 1.892655430604494)	('>100', 6.221964390891593)	('>500', 3.2003986380302147)	('>1k', 11.588015955694711)	('>5k', 8.807364280645151)	('>10k+', 54.578021537299406)
ERR562542_1	(1.0, 1.3331480948331849)	(2.0, 0.4230802707606607)	(3.0, 0.2789959626934124)	(4.0, 0.21398394450879438)	(5.0, 0.17993800089717923)	(6.0, 0.15667159892070676)	(7.0, 0.13732198691725195)	(8.0, 0.1355142376989361)	(9.0, 0.11147786846281058)	('>10', 2.2541293678903567)	('>50', 1.1939179281854884)	('>100', 2.8896201718031294)	('>500', 1.5241669289018929)	('>1k', 4.360391545089953)	('>5k', 4.925011884277269)	('>10k+', 79.88263020815897)
ERR562542_2	(1.0, 2.4108344436484397)	(2.0, 0.5875854496274028)	(3.0, 0.37400322716712303)	(4.0, 0.28923987493053555)	(5.0, 0.2321618672040815)	(6.0, 0.20086102425731633)	(7.0, 0.17364435547045)	(8.0, 0.15506471072664824)	(9.0, 0.1431134797833379)	('>10', 2.86163353575661)	('>50', 1.6679834222701313)	('>100', 4.429454260597092)	('>500', 1.8430672817477587)	('>1k', 6.88662064717422)	('>5k', 4.468956928701032)	('>10k+', 73.27577549093782)
ERR562549_1	(1.0, 2.2649104070254835)	(2.0, 0.7687808228997258)	(3.0, 0.4951981666581991)	(4.0, 0.3727664988528381)	(5.0, 0.3052581141980219)	(6.0, 0.251477581804461)	(7.0, 0.21558958117545657)	(8.0, 0.1906550272158493)	(9.0, 0.17793529093266172)	('>10', 3.0101495643117744)	('>50', 1.465618216612252)	('>100', 4.463019841234446)	('>500', 2.808043954100417)	('>1k', 11.000089985194682)	('>5k', 8.703430195809911)	('>10k+', 63.50707675197383)
ERR562549_2	(1.0, 3.9146665031708863)	(2.0, 0.9776770990865623)	(3.0, 0.6181623707318595)	(4.0, 0.4523154140389825)	(5.0, 0.36842371167853505)	(6.0, 0.3017185785512189)	(7.0, 0.261952558311178)	(8.0, 0.22594316355678945)	(9.0, 0.22951152765363375)	('>10', 3.6644272265424536)	('>50', 1.7901545946673894)	('>100', 5.950124901581908)	('>500', 3.2314579358151123)	('>1k', 12.025781128502823)	('>5k', 9.685445803877075)	('>10k+', 56.30223748223359)
ERR562551_1	(1.0, 7.469641655331909)	(2.0, 1.471866442149787)	(3.0, 0.8657940463159467)	(4.0, 0.6097427732341307)	(5.0, 0.5023898282621213)	(6.0, 0.4232417980832172)	(7.0, 0.35833741871908137)	(8.0, 0.3039695478418656)	(9.0, 0.28467000445859486)	('>10', 4.972504328268003)	('>50', 2.559926813842397)	('>100', 6.841808204963813)	('>500', 3.5280235307804615)	('>1k', 11.948562052745116)	('>5k', 10.483730874694636)	('>10k+', 47.37579068030892)
ERR562551_2	(1.0, 15.83626674744694)	(2.0, 2.1171392084226355)	(3.0, 1.0570305312572694)	(4.0, 0.6959602961227199)	(5.0, 0.5080886248300794)	(6.0, 0.41983511966153925)	(7.0, 0.35869288310450625)	(8.0, 0.29901681216688347)	(9.0, 0.26097858303747556)	('>10', 5.181804258987908)	('>50', 3.089410290557556)	('>100', 8.607651603718143)	('>500', 5.495280130415247)	('>1k', 15.229425651547352)	('>5k', 6.468266266330483)	('>10k+', 34.37515299239326)
ERR562561_1	(1.0, 34.50925209315415)	(2.0, 4.909589812143812)	(3.0, 2.585661014564131)	(4.0, 1.8574544431154576)	(5.0, 1.3473580524871596)	(6.0, 1.1186941532399917)	(7.0, 0.8815872792513896)	(8.0, 0.8105255751776542)	(9.0, 0.6902131851122212)	('>10', 10.842186730458032)	('>50', 4.7322873425737)	('>100', 10.123830296207698)	('>500', 4.54302399211989)	('>1k', 10.215295855906565)	('>5k', 0.0)	('>10k+', 10.833040174488143)
ERR562561_2	(1.0, 22.43368746921832)	(2.0, 3.776824034334764)	(3.0, 2.1761767396045872)	(4.0, 1.4521916555266305)	(5.0, 1.2383029620769717)	(6.0, 0.9033982973334272)	(7.0, 0.5959333004995426)	(8.0, 0.7429817772461831)	(9.0, 0.5319074087103356)	('>10', 9.586294237669739)	('>50', 4.145500598044044)	('>100', 15.45697600788011)	('>500', 5.539998592837543)	('>1k', 16.37303876732569)	('>5k', 5.800323647365088)	('>10k+', 9.246464504327024)
ERR562566_1	(1.0, 3.1543598326299778)	(2.0, 0.9109707578754144)	(3.0, 0.5874504794606614)	(4.0, 0.4348063036000908)	(5.0, 0.34918274581953035)	(6.0, 0.3035023393261605)	(7.0, 0.2624796351441506)	(8.0, 0.23845088720384064)	(9.0, 0.19628579129584442)	('>10', 3.389660477758062)	('>50', 1.5630930109196564)	('>100', 4.526778885462)	('>500', 3.5786381625943533)	('>1k', 12.541820292379798)	('>5k', 10.148664132069879)	('>10k+', 57.81385626646058)
ERR562566_2	(1.0, 7.535084611592639)	(2.0, 1.4167083192577314)	(3.0, 0.8159330022398181)	(4.0, 0.6182176815710144)	(5.0, 0.4818029313736529)	(6.0, 0.3873388120659249)	(7.0, 0.3271890604888099)	(8.0, 0.2857294412835097)	(9.0, 0.26680248483620306)	('>10', 4.31447073801328)	('>50', 2.152712525604785)	('>100', 6.562115700288637)	('>500', 4.423523190719342)	('>1k', 13.289447005995228)	('>5k', 9.4379937910965)	('>10k+', 47.684930703572924)
ERR562585_1	(1.0, 2.970412494592239)	(2.0, 0.8471845159348685)	(3.0, 0.5736928893431059)	(4.0, 0.42785576796473823)	(5.0, 0.34045381302000716)	(6.0, 0.30396318333719974)	(7.0, 0.23524543396888895)	(8.0, 0.23975973867191663)	(9.0, 0.1963722545817058)	('>10', 3.705867969127172)	('>50', 1.829923570313431)	('>100', 7.111283880797277)	('>500', 5.09702620177688)	('>1k', 17.238374097922794)	('>5k', 7.068021794059927)	('>10k+', 51.814562394587846)
ERR562585_2	(1.0, 6.098700256437587)	(2.0, 1.149392136332002)	(3.0, 0.6684932881066881)	(4.0, 0.4775131196980432)	(5.0, 0.3755650718213338)	(6.0, 0.3355633162583938)	(7.0, 0.3432125547829685)	(8.0, 0.2718614610045582)	(9.0, 0.23361526838168445)	('>10', 4.292602183167913)	('>50', 2.1552043036371504)	('>100', 7.256744810117058)	('>500', 4.210466917043381)	('>1k', 15.895493846124909)	('>5k', 4.744659640234994)	('>10k+', 51.49091182685134)
ERR562588_1	(1.0, 2.225701357294653)	(2.0, 0.7112950488148975)	(3.0, 0.482966766166217)	(4.0, 0.37789900585465636)	(5.0, 0.2956624027801945)	(6.0, 0.2587331338287262)	(7.0, 0.21847715850584495)	(8.0, 0.21375855216809186)	(9.0, 0.19135938473345668)	('>10', 3.103336427254179)	('>50', 1.545173023577833)	('>100', 4.6851781386374425)	('>500', 2.6058077120150682)	('>1k', 10.744181355045637)	('>5k', 8.084820303631009)	('>10k+', 64.2556502296921)
ERR562588_2	(1.0, 4.397326591469578)	(2.0, 1.0444153926748376)	(3.0, 0.6481791423226158)	(4.0, 0.4782550396273469)	(5.0, 0.3774498958895604)	(6.0, 0.3383746243133019)	(7.0, 0.2843196232995491)	(8.0, 0.24178467905322754)	(9.0, 0.23387610642437293)	('>10', 4.044103519956584)	('>50', 1.967793444912527)	('>100', 6.223662820327662)	('>500', 3.516276814975582)	('>1k', 11.925858572327993)	('>5k', 7.39616632779695)	('>10k+', 56.882157404628316)
ERR562590_1	(1.0, 1.6780753216314817)	(2.0, 0.47583213891175863)	(3.0, 0.2872965890224563)	(4.0, 0.21948914763232208)	(5.0, 0.17678044458806752)	(6.0, 0.14460141115727423)	(7.0, 0.1331186248977669)	(8.0, 0.12526675919462552)	(9.0, 0.10702138339888657)	('>10', 2.3393113414526767)	('>50', 1.6168035372428062)	('>100', 5.046298775744361)	('>500', 2.114239653464942)	('>1k', 7.243278031387493)	('>5k', 2.2355577865545198)	('>10k+', 76.05702905371857)
ERR562590_2	(1.0, 2.1164635923057165)	(2.0, 0.5381931994673439)	(3.0, 0.3058142838599227)	(4.0, 0.22239388407741487)	(5.0, 0.1892617340005755)	(6.0, 0.14759692061627616)	(7.0, 0.14137896916349946)	(8.0, 0.11727873397062041)	(9.0, 0.10824681908666008)	('>10', 2.52240051050743)	('>50', 1.6663202163302466)	('>100', 5.4443384417359795)	('>500', 2.2156331100014617)	('>1k', 6.649713293435568)	('>5k', 2.2265258716705594)	('>10k+', 75.38844041977073)
ERR562602_1	(1.0, 12.130124893174907)	(2.0, 2.733420962445286)	(3.0, 1.50119080154609)	(4.0, 1.1305023056867824)	(5.0, 0.83074133361097)	(6.0, 0.7522221788414737)	(7.0, 0.6422519814156874)	(8.0, 0.49627576274201035)	(9.0, 0.4314215437473158)	('>10', 7.942581241296737)	('>50', 3.551798782736197)	('>100', 9.123839022718498)	('>500', 6.0401185162048785)	('>1k', 15.612080670839894)	('>5k', 6.018861949444076)	('>10k+', 31.062568053549196)
ERR562602_2	(1.0, 8.454257169753207)	(2.0, 1.970787403965868)	(3.0, 1.195356524681477)	(4.0, 0.8355132159450279)	(5.0, 0.644204115097802)	(6.0, 0.49454053280235294)	(7.0, 0.5192675594424706)	(8.0, 0.39910288612119715)	(9.0, 0.38652246905868115)	('>10', 6.255503932464851)	('>50', 2.8067344273958104)	('>100', 8.232798448704434)	('>500', 6.185877831136098)	('>1k', 14.34905017851178)	('>5k', 10.220287440839504)	('>10k+', 37.05019586407944)
ERR562611_1	(1.0, 2.856709660507129)	(2.0, 0.843622679065717)	(3.0, 0.5294995801324915)	(4.0, 0.3861003861003861)	(5.0, 0.32295364573845586)	(6.0, 0.26558286051956936)	(7.0, 0.23792492146922525)	(8.0, 0.2070457766660298)	(9.0, 0.18244242927787233)	('>10', 3.2466977087230253)	('>50', 1.7665536652878424)	('>100', 5.2307938383887755)	('>500', 2.602289944062096)	('>1k', 14.1415930972893)	('>5k', 9.328556322227207)	('>10k+', 57.85163348454488)
ERR562611_2	(1.0, 6.47453398519237)	(2.0, 1.3235327246333277)	(3.0, 0.797180420799566)	(4.0, 0.5784080802594537)	(5.0, 0.4641641251716919)	(6.0, 0.3790189042690608)	(7.0, 0.33680589212554946)	(8.0, 0.2990715916224007)	(9.0, 0.26758295723267356)	('>10', 4.5505665554977694)	('>50', 2.356732897668137)	('>100', 6.6370173699106765)	('>500', 3.3515210655257497)	('>1k', 14.44543631248019)	('>5k', 8.919854630109883)	('>10k+', 48.818572487501505)
ERR562614_1	(1.0, 2.0746816935776917)	(2.0, 0.6051381889117395)	(3.0, 0.4024398499487613)	(4.0, 0.31762557376079725)	(5.0, 0.26844885582428973)	(6.0, 0.2138253495087386)	(7.0, 0.19090993268547676)	(8.0, 0.18176710933493936)	(9.0, 0.1778765462070511)	('>10', 3.3877467492399784)	('>50', 1.858288572404547)	('>100', 5.89000133057259)	('>500', 3.8507237614586813)	('>1k', 14.648009082130567)	('>5k', 9.134186300393491)	('>10k+', 56.798331104040656)
ERR562614_2	(1.0, 2.947359516746139)	(2.0, 0.6684079581871873)	(3.0, 0.4125626225761815)	(4.0, 0.32282772277796656)	(5.0, 0.2702553682127505)	(6.0, 0.22671098275125762)	(7.0, 0.2045691102511777)	(8.0, 0.19612484604640207)	(9.0, 0.1814154825929219)	('>10', 3.2300672561364383)	('>50', 1.8025974689300561)	('>100', 5.614423941017628)	('>500', 4.070991447220317)	('>1k', 15.153757449878945)	('>5k', 8.89013692025177)	('>10k+', 55.807791906422864)
ERR562616_1	(1.0, 2.286841278614344)	(2.0, 0.7209800748336919)	(3.0, 0.45794879339618516)	(4.0, 0.3650230028112338)	(5.0, 0.27376725210842534)	(6.0, 0.25193744507755744)	(7.0, 0.21543514479643405)	(8.0, 0.18259102711429037)	(9.0, 0.16461821695408582)	('>10', 3.0479420734738025)	('>50', 1.442238489647741)	('>100', 4.991908259142475)	('>500', 2.909726391799309)	('>1k', 11.258414814049011)	('>5k', 8.153373281747657)	('>10k+', 63.27725445443376)
ERR562616_2	(1.0, 3.388613527062879)	(2.0, 0.8693101564075363)	(3.0, 0.5606788496051968)	(4.0, 0.407651586495482)	(5.0, 0.33968169531262765)	(6.0, 0.2877465781616566)	(7.0, 0.24134111070117362)	(8.0, 0.20000102877334902)	(9.0, 0.20000102877334902)	('>10', 3.4751404245869235)	('>50', 1.8904509006480896)	('>100', 5.88679498661556)	('>500', 3.276242342663427)	('>1k', 11.943811437058438)	('>5k', 8.372837186184285)	('>10k+', 58.65969716095002)
ERR562619_1	(1.0, 3.636748562558372)	(2.0, 1.0331405646222387)	(3.0, 0.6559071245862115)	(4.0, 0.5071708288627881)	(5.0, 0.4034298155495418)	(6.0, 0.34905246853776495)	(7.0, 0.3210381211472383)	(8.0, 0.2614774435268892)	(9.0, 0.2383727556290391)	('>10', 3.8173886122858827)	('>50', 1.893804136737854)	('>100', 5.835082426344667)	('>500', 3.041279171154347)	('>1k', 12.723530548595072)	('>5k', 9.32258984744361)	('>10k+', 55.95998757241848)
ERR562619_2	(1.0, 9.339033768678009)	(2.0, 1.5521038306021286)	(3.0, 0.8983742271987376)	(4.0, 0.6541781734547506)	(5.0, 0.5156863105744772)	(6.0, 0.4411437386231079)	(7.0, 0.3561058547726699)	(8.0, 0.30832697364416617)	(9.0, 0.27262863084131617)	('>10', 4.859867257966016)	('>50', 2.3523517724214464)	('>100', 6.8704139819705565)	('>500', 3.345807740754688)	('>1k', 13.504636232855221)	('>5k', 8.272558713401551)	('>10k+', 46.45678279224115)
ERR562638_1	(1.0, 2.178601370013163)	(2.0, 0.6919188577759652)	(3.0, 0.46080196229649517)	(4.0, 0.32448199895130897)	(5.0, 0.26612263760614047)	(6.0, 0.22514271381892403)	(7.0, 0.20252969563272508)	(8.0, 0.16391969514886576)	(9.0, 0.1533044136859121)	('>10', 2.789103487638381)	('>50', 1.5638037664006097)	('>100', 4.919417670345643)	('>500', 2.764614280170358)	('>1k', 12.375295129511372)	('>5k', 5.933300483563101)	('>10k+', 64.98764183744103)
ERR562638_2	(1.0, 4.3350977453921535)	(2.0, 1.0597312320959889)	(3.0, 0.6810082292303892)	(4.0, 0.5043540900215163)	(5.0, 0.3963200458801366)	(6.0, 0.3379964534012348)	(7.0, 0.288280424378853)	(8.0, 0.26164445685750776)	(9.0, 0.23204893738934643)	('>10', 4.026345018899842)	('>50', 1.9945373645644602)	('>100', 6.860993841180855)	('>500', 3.278230481021607)	('>1k', 14.97242346084023)	('>5k', 5.351471862612415)	('>10k+', 55.41951635623346)
ERR562643_1	(1.0, 2.639150029237014)	(2.0, 0.7574943471400716)	(3.0, 0.47101607702267145)	(4.0, 0.35944110983556865)	(5.0, 0.2860706564876897)	(6.0, 0.24012148368396752)	(7.0, 0.2020651929828202)	(8.0, 0.18676115397641918)	(9.0, 0.1604144911833172)	('>10', 2.8954278349713225)	('>50', 1.5207323408806084)	('>100', 5.428079539500354)	('>500', 3.1233950213330153)	('>1k', 11.827909972230396)	('>5k', 5.334810129865702)	('>10k+', 64.56711061966907)
ERR562643_2	(1.0, 9.214225779203128)	(2.0, 1.441814579035656)	(3.0, 0.818050063171253)	(4.0, 0.5899973871757188)	(5.0, 0.4603771217724176)	(6.0, 0.3949082136624163)	(7.0, 0.32637781021784323)	(8.0, 0.2949780102931782)	(9.0, 0.2709450010333384)	('>10', 4.7132342421855)	('>50', 2.16497988523419)	('>100', 7.104261418152806)	('>500', 3.7801830334393256)	('>1k', 12.531725462598619)	('>5k', 6.017318406129627)	('>10k+', 49.87662358669499)
ERR562646_1	(1.0, 3.233944479689102)	(2.0, 0.9371393422377654)	(3.0, 0.6107804208361209)	(4.0, 0.4560594711942755)	(5.0, 0.3742398282739108)	(6.0, 0.31050336797654954)	(7.0, 0.2706097371665155)	(8.0, 0.23318630021468795)	(9.0, 0.19971517343599066)	('>10', 3.4050798937423044)	('>50', 1.7307001568547056)	('>100', 5.545955740752189)	('>500', 3.113638188371581)	('>1k', 12.949826622056715)	('>5k', 7.938379662322763)	('>10k+', 58.690241614874815)
ERR562646_2	(1.0, 8.286831416751236)	(2.0, 1.4525119328700824)	(3.0, 0.8582489661785004)	(4.0, 0.6299290913717148)	(5.0, 0.472102463042579)	(6.0, 0.4028998538178923)	(7.0, 0.3532350375672564)	(8.0, 0.30624201768209125)	(9.0, 0.25950101569553696)	('>10', 4.367127809406441)	('>50', 2.1209333497787815)	('>100', 6.6987498832152355)	('>500', 3.2566723811290075)	('>1k', 12.290865501976434)	('>5k', 7.928905921340901)	('>10k+', 50.315243358176296)
ERR562647_1	(1.0, 2.05010162176848)	(2.0, 0.7007069113252106)	(3.0, 0.4586694601768062)	(4.0, 0.337389496123221)	(5.0, 0.27805570649334366)	(6.0, 0.2308041965349328)	(7.0, 0.2000107107776547)	(8.0, 0.17058872703713768)	(9.0, 0.1584084829359025)	('>10', 2.7195252251875695)	('>50', 1.3671915818512403)	('>100', 4.450262805910259)	('>500', 2.764588862881147)	('>1k', 12.946554525695417)	('>5k', 6.679900572634747)	('>10k+', 64.48724111266692)
ERR562647_2	(1.0, 3.9622273170003712)	(2.0, 1.0370587282759463)	(3.0, 0.65763808034007)	(4.0, 0.4897604159862885)	(5.0, 0.4055441926419043)	(6.0, 0.32661389645070954)	(7.0, 0.27771543511664165)	(8.0, 0.2540032516912172)	(9.0, 0.22297650141685552)	('>10', 4.027543092505307)	('>50', 2.0059012622328543)	('>100', 7.124760491575545)	('>500', 4.0689078432964285)	('>1k', 13.07893033672472)	('>5k', 9.995345704270923)	('>10k+', 52.065073450474216)
ERR562657_1	(1.0, 1.758683292920394)	(2.0, 0.5580279034535567)	(3.0, 0.37946309111642634)	(4.0, 0.27870519412619543)	(5.0, 0.23234009443865808)	(6.0, 0.1923559851631681)	(7.0, 0.17110317032304279)	(8.0, 0.14696861787747675)	(9.0, 0.14542482987456207)	('>10', 2.5801328892712907)	('>50', 1.283402426423064)	('>100', 2.98614913403785)	('>500', 1.9147602600150675)	('>1k', 10.022477553322437)	('>5k', 7.902753706120399)	('>10k+', 69.44725185151641)
ERR562657_2	(1.0, 2.7769658596429116)	(2.0, 0.7251686845691185)	(3.0, 0.45757876406390874)	(4.0, 0.3396333606412278)	(5.0, 0.2670753245042382)	(6.0, 0.23650832204652772)	(7.0, 0.18623229275160658)	(8.0, 0.17949108513887918)	(9.0, 0.15700323989642212)	('>10', 2.9217217147162104)	('>50', 1.368104928182982)	('>100', 3.3475499055201743)	('>500', 2.0248323446228835)	('>1k', 10.391082668818365)	('>5k', 9.192485663355413)	('>10k+', 65.42856584152914)
ERR562659_1	(1.0, 1.901365984111586)	(2.0, 0.6289973581000529)	(3.0, 0.41974284273369555)	(4.0, 0.30721918824423927)	(5.0, 0.2492300241981379)	(6.0, 0.21708922157258592)	(7.0, 0.18504095484710756)	(8.0, 0.15718764892496417)	(9.0, 0.14130231941233534)	('>10', 2.6433805215014874)	('>50', 1.1933429673487075)	('>100', 4.090395236251864)	('>500', 2.440819436240451)	('>1k', 11.609769940329768)	('>5k', 7.410028115490973)	('>10k+', 66.40508824069204)
ERR562659_2	(1.0, 3.030056180520386)	(2.0, 0.7999517645286034)	(3.0, 0.5186441707930756)	(4.0, 0.3890353568038353)	(5.0, 0.31568084289052367)	(6.0, 0.26161386933831277)	(7.0, 0.2307562109117207)	(8.0, 0.2137014941280803)	(9.0, 0.19717958742299066)	('>10', 3.333640645942826)	('>50', 1.7269269215683483)	('>100', 5.193649540383762)	('>500', 3.3043877217170587)	('>1k', 12.865260305848913)	('>5k', 7.09669036520402)	('>10k+', 60.52282502199755)
ERR562664_1	(1.0, 2.150164367287879)	(2.0, 0.6808321183488554)	(3.0, 0.4583880214101755)	(4.0, 0.329946805169387)	(5.0, 0.25594570975481007)	(6.0, 0.2238216303603958)	(7.0, 0.2082830533634407)	(8.0, 0.1732386031149888)	(9.0, 0.16960191488165885)	('>10', 2.671092406043955)	('>50', 1.6483564924252192)	('>100', 5.228069943432968)	('>500', 3.316273959438804)	('>1k', 11.151463656811242)	('>5k', 9.463544404514343)	('>10k+', 61.87097691364188)
ERR562664_2	(1.0, 3.3537979698463443)	(2.0, 0.8440422781537525)	(3.0, 0.5250055376843553)	(4.0, 0.40708867678547617)	(5.0, 0.3270264343153494)	(6.0, 0.2701067533300493)	(7.0, 0.23643983650331324)	(8.0, 0.22393183303413308)	(9.0, 0.1834874517725549)	('>10', 3.046828422151178)	('>50', 1.8601660313482526)	('>100', 6.136801191070497)	('>500', 3.519983601842148)	('>1k', 10.034173849125928)	('>5k', 9.141421989180301)	('>10k+', 59.889698143856364)
